fishnetid,CO2
0,14400.295278050038
1,20819.32632018754
2,30388.457838070743
3,15660.81214555371
4,14811.698998653783
5,10157.553564333257
6,12413.56986373017
7,5889.989914440849
8,660.4812449730501
9,17371.334826504077
10,13245.956212478446
11,8716.72328648435
12,6175.976246739964
13,6387.710207295907
14,9980.481021263531
15,18502.20643384745
16,7363.75221558597
17,10988.791257761513
18,8059.242463916423
19,11912.12528301257
20,2397.020486496065
21,7868.9962179299955
22,2075.791408704572
23,2861.779325989354
25,24736.877148722448
26,3697.1272459417064
27,4047.581884253623
28,2869.464388709327
29,3175.3057321305346
30,7240.8448199295135
31,7442.240181136975
32,4877.425555411575
33,5090.1491441435155
34,4609.791857054571
35,5708.033924829075
36,7418.340465161489
37,14293.190828266726
38,9065.397600449132
39,17482.928982786263
40,3964.7803611987865
41,3415.3957388475624
42,4182.180554645299
43,3162.479689040296
44,4937.208653000714
45,17154.153525114885
46,3895.2830219693433
47,13557.594683592235
48,22534.641052541152
49,21398.108886227204
50,5991.666435241653
51,2555.877281935528
52,2330.498176100036
53,4225.124245497521
54,2847.9347188010274
55,2104.261944830349
56,1295.5006350469337
57,1354.5209893287235
58,2609.7615815313275
59,3676.318774131904
60,5675.538734065399
61,5549.847596922611
62,3954.4622883984784
63,10039.23935667188
64,10908.238665914332
65,13304.999043778887
67,16109.426694155241
68,18520.51249806806
69,12656.89251400284
70,11809.193834293763
71,9467.199047014976
72,11154.225520003785
73,837.5563645116197
74,14180.316510308356
75,973.2506337516132
77,15493.802984278898
78,11697.607719224095
79,13662.02219534119
80,14632.608052777916
81,16173.826063606017
82,14996.90431474156
83,6745.9506795541165
