fishnetid,CO2
0,1258.932525313489
1,2539.292526976255
2,251.02112036962853
3,11720.484087680254
4,2655.019830318561
5,11192.055517613186
6,4620.472321869556
7,1349.111307903164
8,2471.071778810565
9,19858.985435981005
10,12499.942139383566
11,10765.52433046753
12,4400.238620796942
13,10421.438226897986
14,3198.146622020755
16,6621.786484749242
17,2948.59578764756
18,7752.348213602117
19,4114.352509290666
20,5850.379782654588
21,6714.077046734064
22,1682.147270657736
23,13188.970593425418
24,16133.869340006413
25,14023.665058190714
26,1520.356287765615
27,3359.3538208024725
28,7357.376444911506
29,3944.3660315408833
30,4724.928717540054
31,24454.018468897648
32,14907.158475593436
33,14755.609446936827
34,9956.773530752678
35,8003.1849964563835
37,3586.3312758736847
38,5639.911101303028
39,1236.7138384306845
40,4779.112859418099
41,7181.959772216044
42,3186.684137952516
44,4212.274202228434
45,9642.711371896992
46,3177.487133730326
47,7788.377780336182
48,4997.931455428378
49,21923.825735184986
50,16429.1536376045
51,8511.020314906153
52,7126.010497678047
53,16091.19501734451
54,15289.075580459945
55,8509.784376581194
56,3930.1074044142674
57,2125.894082932918
58,7695.402439347721
59,17807.198831980462
60,7416.126021082236
61,3372.5914795389135
62,12855.478304447164
63,13954.394777233061
64,13667.953434261744
65,15883.197747415747
66,10209.71943952361
67,1003.9695482829568
68,9568.91577740272
69,5785.01255232304
70,8714.77458403661
71,3310.3808493209267
72,3311.7152550118676
