fishnetid,CO2
0,6706.618831936509
1,22609.3375076998
2,28575.703402642004
3,29092.160908542755
4,21699.611775639907
5,16004.361592632109
6,10098.231670176068
7,10680.360039533523
8,21879.720954572585
9,13249.734958452389
10,20567.35670223545
11,77490.49295771109
12,51295.79771292103
13,49458.964115959316
14,45467.55548556796
15,20418.522410532867
17,22850.9900510975
18,37485.93921728423
19,52637.913846251635
20,27043.12969545567
21,60866.930295148486
22,43919.38927521226
23,63491.969303939855
24,23343.665542498118
25,9574.148609683594
26,21184.060364311623
27,39875.18367203359
28,60424.88382975247
29,68701.41194846868
30,28284.61654258795
31,19841.19000969205
32,22860.3768870752
33,17908.70467341068
34,47266.71265829683
35,71815.61756082112
36,48844.695640965474
37,16767.352945044775
38,8773.56896815296
39,35905.453208936524
40,63752.00111249443
41,65690.88514215326
42,39733.87107762735
43,27659.504852724276
44,44465.119317498786
45,27748.090401743204
46,41774.53127426296
47,46956.032665037834
48,46031.75518451157
49,56557.072657893834
50,35600.91943621916
51,19328.880226503785
52,85351.47862234339
53,69135.498912874
54,17624.427223718838
55,24635.15605066351
56,26714.06680388691
57,37457.317515086776
58,11097.954932296616
59,23936.361365647273
60,50035.835611303024
61,55668.33911335907
62,19819.413773093867
63,15137.204194855267
64,15109.022205745448
65,33762.65184287644
66,14964.505552255725
67,78111.22479554676
68,28977.354235973813
69,23403.006084400553
70,36434.01138921488
71,38687.18538359891
72,44110.862769913576
73,42734.69272184165
74,40912.256812102554
75,70043.03869816702
76,29412.983359516118
77,39725.31693296497
79,27393.48917966042
80,38886.06163598358
81,34562.3161517434
82,34888.49503294938
83,11437.15847463021
84,30532.736132846618
85,39257.70537695991
86,28097.760157055403
87,68058.91989179098
88,26648.914838537414
89,33210.2354652273
90,39876.627007897754
91,42221.13921554978
92,19715.288126353727
93,44217.25986168688
94,45299.07030032592
95,24025.399706822733
96,20548.446494529235
97,20989.663716678595
98,16729.72087278793
99,20171.170595773943
100,16505.681399986577
101,13634.444476679173
102,41794.64216854162
103,68527.70233129172
104,39977.24506488536
105,12707.054680982705
106,50231.1329475964
107,63206.93940831573
108,34403.6339319106
109,32882.0002980144
110,5149.856672566824
111,13902.418579704508
112,36007.62637916542
113,5193.0210550874235
114,10607.368667310398
115,14574.30083874412
116,23062.846872926017
