fishnetid,CO2
0,2674.8637546529526
1,3292.1870718375403
2,30045.025033660262
3,30222.025736079915
4,30494.183246867266
5,63057.63695949577
6,45737.01151370147
7,15922.759056152416
8,13122.55075642376
9,10818.033319293621
10,38388.94550355362
11,17664.729079898116
12,42630.9896023591
13,27443.642451572596
14,35302.77279685033
15,60078.78470924235
16,28988.63235704359
17,47107.68682374063
18,49434.47435258445
19,9036.94792027085
20,37584.49867125531
21,29186.959316334247
22,34191.145586038285
23,44490.160519269106
24,14934.409228194472
25,13674.39999906615
26,43642.49507644236
27,44232.39180268733
28,33084.16416344614
29,21157.18842290529
30,34389.91179399543
31,50951.026052851645
32,18492.608613084976
33,3424.321830378768
34,46349.07171499264
35,52731.58373318704
36,90156.0934803614
37,97520.6629179961
38,21163.120797110772
39,76982.19958389369
40,32747.413006675477
41,40410.62008821821
42,17779.884205531638
43,37625.48946172701
44,25819.059414501357
45,46444.840746022746
46,38827.22514263569
47,39949.50346519158
48,15888.061141837437
49,67053.09646962196
50,70405.24779501972
51,21601.170060920234
52,41078.81636241346
53,38019.93585956915
54,17811.659275008024
55,79373.09804050582
56,31946.65327181797
57,73915.50462968768
58,49196.473698507245
59,26400.13195123401
60,50679.02350498576
61,38894.78334512415
62,23104.302741765114
63,15294.810062829936
64,69813.35738124793
65,31443.834622201095
66,28262.06138899475
67,53624.205379329236
68,30048.40000886241
69,76364.4606151505
70,44293.17332887689
71,95028.97445900044
72,67712.46398218995
73,51656.5463846034
74,27561.557584128685
75,51394.85935538097
76,56623.90524417502
77,39738.033655922074
78,40328.53571721851
79,28562.93094607346
80,29362.373152510492
81,48321.97183561727
82,24660.36162098123
83,41149.88228847308
84,48363.50909031638
85,121800.23286647422
86,21998.916985502976
87,38037.56212932201
88,41856.73773564301
89,42787.328345194015
90,50512.69755473903
91,139354.16483846298
92,9429.535881389456
93,7061.732639293733
94,35259.31836974967
95,80870.44043966968
96,35839.86346821505
97,46525.58422092593
98,21767.049144820197
99,17232.03775470422
100,29438.418065050988
101,28910.305965611093
102,35819.573825627085
103,50845.34334339177
104,74845.54936926183
105,103385.96544645866
106,68829.50130256337
107,62543.28830959491
108,50207.31831355958
109,12868.968947441854
110,29605.188162413775
111,42871.25404447335
112,85237.49919635274
113,85227.69090761042
114,43799.947144286285
115,49498.194549138614
116,62292.18307936074
117,37950.98944396178
118,24741.698512028313
119,6488.457142579865
120,10979.309518010023
121,25207.468394881493
122,19520.373877576607
123,20163.42122897252
124,16916.586432796237
125,19793.54652203397
126,22850.28941763261
127,15405.568737358484
