fishnetid,CO2
0,2506.465175546984
1,3167.151491414939
2,28377.377341046886
3,28309.15214102783
4,28765.391966496325
5,59703.3672733423
6,43150.051747599005
7,14896.613077292972
8,12429.794837965168
9,10199.29395478271
10,36009.794109687035
11,16797.219768421874
12,40366.13204440228
13,25819.18348270091
14,33402.74222569007
15,56805.48672909306
16,27221.541571641017
17,44209.80884853797
18,46937.26276087825
19,8556.042307439253
20,35229.68912460022
21,27596.75349620174
22,32266.481927846402
23,42130.618768465596
24,14177.337035106348
25,12964.808485680838
26,41442.43815236826
27,42039.981387550964
28,31343.107024879813
29,19911.654775389186
30,32564.467467472154
31,48411.37877933624
32,17473.69450934711
33,3253.1972475158213
34,43960.36762294453
35,50002.723007849396
36,84929.52339158538
37,91743.83020418852
38,20195.711363878072
39,71837.47954921724
40,30809.02489422116
41,38152.3102178142
42,16803.457930323893
43,35592.34357320097
44,24371.973790889904
45,43847.90174180601
46,36813.93163908796
47,37615.596888142616
48,15000.562531269836
49,63411.52801141111
50,66664.75486737995
51,20383.415293259382
52,38779.507974597436
53,35987.89177923657
54,16766.71028409155
55,74961.46213835065
56,30073.735611556058
57,69518.03742194023
58,45478.57744824022
59,24829.972221799973
60,47805.400445048734
61,36716.3031889262
62,21750.0442046919
63,14399.54496298039
64,65894.81064933384
65,29672.676914470714
66,26771.898895006856
67,50657.14495185812
68,28531.55958174459
69,72575.92789735376
70,42068.37635230926
71,89664.35833250328
72,63610.97493942579
73,48460.72686859431
74,25495.29642459145
75,48095.78502840587
76,53424.82181980828
77,37649.10304402213
78,38173.29361900721
79,27001.766039495724
80,27780.052737330276
81,45681.947371815244
82,23235.26214694393
83,39040.71263018445
84,45868.93750924069
85,115078.39992452004
86,20841.865167920703
87,35947.254497549904
88,39572.93459281621
89,40545.55285140956
90,47742.633326819756
91,130855.97307232526
92,8957.087213946987
93,6692.469389303673
94,33194.364798554576
95,75982.93049637772
96,33862.49007111422
97,43970.06805150363
98,20487.705419264235
99,16340.64079040007
100,27720.04111388555
101,27396.683633418168
102,33617.3675573611
103,47849.67400763607
104,70292.529127056
105,97154.35444198042
106,64787.415245907396
107,58646.29451710714
108,47136.96719218465
109,12103.990432375089
110,27847.057865774324
111,40179.99864922796
112,79915.8378748119
113,80303.07611431535
114,41345.3120350796
115,46510.70361169297
116,58513.232847776424
117,35958.91647309871
118,23239.419585219464
119,6120.528990692743
120,10273.178832387965
121,23739.086888268546
122,18455.36107660366
123,19023.945923482377
124,16016.199907265436
125,18694.110781157236
126,21679.601588239835
127,14764.00621973424
