fishnetid,CO2
0,5859.4014520702685
1,9394.480385269173
2,1071.2957306514863
3,48406.44659445144
4,10553.38081296856
5,50197.044945069145
6,19610.108502338393
7,7308.092254901681
8,8945.25822442637
9,87103.50474425187
10,57053.84405733363
11,46067.02188466648
12,17639.21513306466
13,51605.99267508234
14,14353.482657779583
16,27169.66168366551
17,14004.931640607803
18,42609.067746606735
19,19334.340136435505
20,30454.714799421843
21,39985.41729031934
22,10314.907509036464
23,58054.72037057772
24,68963.54445763188
25,59493.600411566564
26,7388.279509312433
27,17112.08837878851
28,36220.931619350195
29,19219.92881158697
30,20362.526067487794
31,114247.38621739681
32,68817.63983756633
33,66885.30524133697
34,47348.040974158306
35,31202.618672380628
37,17053.04453098131
38,20986.479052386083
39,6376.847879110314
40,23349.156823313406
41,27609.822945849424
42,15019.901451972622
44,16851.91859199298
45,41665.96814126635
46,13659.045657794166
47,32324.04253593447
48,18555.809551483704
49,103390.13152523249
50,74727.51646083902
51,51152.15315486306
52,30645.220770868735
53,70196.91309502933
54,81004.77197166068
55,39183.431815137934
56,15399.865592836055
57,9285.8900098967
58,29787.515434219622
59,73526.99587402112
60,35444.84005308221
61,14754.67788442294
62,39521.46481855899
63,62843.26208988476
64,60495.90708070549
65,69490.64939538638
66,42276.64082909769
67,5392.676985661611
68,30443.645758368148
69,32131.84935480423
70,49760.96866837316
71,18564.598766725354
72,10820.346705817112
