fishnetid,CO2
0,1054.7416230504962
1,2149.9839129918287
2,215.60665607084428
3,9930.040844213598
4,2122.119140994152
5,9025.177134236472
6,3743.3999085904707
7,1043.3479842391544
8,2108.6196750957765
9,16582.825662401134
10,10158.333329575622
11,8557.94715210299
12,3619.5072610663938
13,8816.442222661759
14,2642.2073526586455
16,5532.96409567241
17,2526.2491542701414
18,6336.384639541295
19,3365.7624096339696
20,4931.587631474997
21,5578.895235357883
22,1440.0576039758419
23,10998.719370633336
24,13652.799421953134
25,11892.96866772096
26,1248.7326899653979
27,2810.299209049128
28,6249.620287336873
29,3193.6177427858397
30,4138.667731924321
31,19929.104957777166
32,11396.45486252752
33,12317.586234029752
34,8166.908065323012
35,6697.1153848798185
37,2945.500104894983
38,4900.843191524413
39,980.9915026366913
40,3862.3803661898205
41,6158.773525321775
42,2729.664344093669
44,3556.4987787326063
45,8357.921048692762
46,2710.5113353432507
47,6462.594837911732
48,4234.145900039667
49,17274.67774754489
50,13796.183452164683
51,6646.687120779059
52,5849.824667163256
53,13211.530829895375
54,12065.408631427099
55,6773.7209870512925
56,3168.2225550543735
57,1719.1007188408369
58,6708.483137128877
59,14704.292658564056
60,6008.366599753658
61,2585.913774862318
62,11085.572388445764
63,11036.152853381502
64,11485.424349301356
65,13326.864075138072
66,8804.171223192056
67,759.5423859928751
68,8032.915424521084
69,4105.162497908941
70,6957.031031590898
71,2621.809233971744
72,2865.066457098695
