fishnetid,CO2
1,778.9907889547725
2,1541.3854455068135
3,1700.677514592885
4,2946.5492004119737
5,9995.259603702525
6,4147.353899694788
7,1337.5107070938009
8,614.399989977404
9,2912.6348446432053
10,2451.447486723945
11,1093.6424507946485
12,2113.067389494782
13,6693.913272608404
14,6844.736942811646
15,4240.612281729705
16,5199.46853482142
17,352.4729889438392
18,2912.8289897001605
19,9340.461333836078
20,9571.19865602128
22,1174.8162030017072
23,4779.7211419055175
24,4551.271437039813
25,9262.821471975762
26,7667.776278260191
27,5839.230679272427
28,6672.922673748021
29,2753.0742960316543
30,4125.043494513759
31,4312.998657905193
32,8473.483612613614
33,13592.257344782418
34,17402.4380709294
35,4260.791749147581
36,3906.813466750925
37,3412.941583129042
38,7035.3216931244415
40,16172.196935029513
41,6712.086028883385
42,10834.168434116538
44,8912.509942084896
45,10313.855268576846
46,11003.258448178312
47,5943.301371543674
48,16775.46252680323
49,1988.690648944779
50,6355.747776081577
51,5752.021049516344
52,2487.89576310025
53,19314.55941039912
54,5837.788331182427
55,16147.559511987365
56,14158.619672940866
57,9713.678333267175
58,12079.592077595598
59,15848.596447859982
60,4246.026872592175
61,16827.71549485539
62,913.7782665469117
63,4731.052239229326
64,2627.156932350016
65,9422.770845498007
66,14048.616793895568
67,24510.61440973372
68,15821.707627405294
69,4616.971418791838
70,6150.57694299178
72,17762.306290857527
73,1649.7309163530163
74,16527.697376883858
75,1302.145354215963
76,6422.233868371322
77,27953.822372296076
78,14775.700813010717
79,8925.17594069102
80,11843.604846693346
81,18998.988759658758
82,17373.891806868953
83,4931.197865966196
84,15156.992826979611
86,11789.605500439011
87,7952.567216729836
88,15418.640872269452
89,7398.083051852524
90,8125.090634717493
91,9578.296848839193
92,3074.4772568839503
93,2573.6407889399475
94,8343.165529929987
95,8186.810502975259
96,3151.3075914497613
97,10655.795745774021
98,9540.983930060249
99,11312.71338273424
100,12267.93246893944
101,17092.514579604343
102,5555.178993379837
103,21282.470163165995
104,11344.026390956185
105,12296.827898280548
106,3578.4685517039134
107,2656.7489022105874
108,8109.572329241746
109,11123.898188127983
110,7496.265098606493
111,11227.766304354687
112,13842.426399911423
113,8680.235908538443
114,4075.9989673824793
115,2863.063352297067
116,8253.735010263315
117,5325.881161498146
118,6345.212261673432
119,3845.0636743773566
120,1344.3035585648136
