fishnetid,CO2
0,4356.567154064561
1,10020.582317645061
2,6739.664516673045
3,9898.984081743469
4,14873.133999698313
5,17171.759112181135
6,11086.642821190368
7,9205.676479312006
8,3275.574777955912
9,10183.015923508014
10,11984.01645677012
11,10013.866912662874
12,5520.708433471264
13,7456.77574607638
14,14166.654339579727
15,23063.28025797965
16,6225.534283317528
17,10079.536735250244
18,21061.682600222124
19,12537.389649396864
20,13351.666571824366
21,11019.602527809378
22,9001.88707929887
23,12700.084039977906
24,21425.55913402605
25,2551.8403645460016
26,6666.292892042303
27,2889.0325953348024
28,5168.812815061992
29,4498.392115590897
30,6916.766857410647
31,2221.145482411439
32,4032.3095923564133
33,9540.133691848518
34,31585.19801756904
35,20108.170710446826
36,20864.909127768293
37,13319.251408385733
38,10431.645790317194
39,18177.658306138004
40,7613.620530952626
41,18283.798760629805
42,23001.018423836857
43,38104.43870682283
44,24545.14961373718
45,8710.668151155633
46,16118.184846580441
47,10483.102989524305
48,6556.42812465538
49,8406.989999238827
50,5876.057054990314
51,7546.240589553308
52,7264.337250068831
53,22992.570703121968
54,9413.291622375802
55,7803.140587550808
56,13401.631445277262
57,4089.7266338987292
58,17592.98768471702
59,14966.056605526475
60,15873.448452296076
61,2759.6519646920037
62,6307.657069575359
63,7684.082136472484
64,4137.160194480977
65,5798.779867494743
66,5517.51315311368
67,769.4322099733502
68,2815.073984714737
69,6595.046523899673
70,7820.778338424752
71,1929.8671701350424
72,3956.570757650175
73,3182.11038429082
74,2166.5160921299184
75,801.393136833855
76,5437.516936345139
77,3017.883374223678
78,22262.887193543975
79,6960.231832446413
80,8538.767262676409
81,7699.542899383321
82,9816.005397323093
83,17967.427037989968
84,12824.541025718903
85,5874.476066032565
86,3217.396922826252
87,8454.639637519664
88,5376.374067390173
89,4265.268924580727
90,2033.1228243453443
91,10374.783673310736
92,15401.897375176555
93,17360.442304396827
94,14706.115616278847
95,10199.821618574108
97,10444.292277548082
98,15932.291964078697
99,296.3412226413336
100,5291.080591954077
101,14790.681179732926
102,2129.4714851964554
