fishnetid,CO2
1,856.4513701137469
2,1781.26277275512
3,1873.133735672348
4,3493.98879288874
5,11898.717538703313
6,4541.966884872651
7,1463.805388165699
8,674.6573923109146
9,3387.6001996225755
10,2828.8642130849794
11,1236.3184681183318
12,2301.697681455398
13,7755.247901142707
14,7970.213537774475
15,4962.157575203691
16,6058.632628440486
17,389.69461350491474
18,3367.3485947197005
19,10817.637655846838
20,10891.35116090726
22,1303.7850626297472
23,5465.04275106486
24,5243.672241270766
25,10921.909114678732
26,8642.4017417362
27,6772.198681578952
28,8179.372121887369
29,3304.472207462927
30,4848.163620182635
31,4852.869437303395
32,9768.984235886575
33,15581.31162980583
34,20293.700570733137
35,4896.116950502727
36,4584.069234642085
37,4072.1746573446394
38,8178.563199969322
40,18964.721136132175
41,7587.8343245795695
42,12002.787107972124
44,10160.188162520279
45,11492.136517974177
46,12457.398204067178
47,6810.661267509864
48,19457.956689494706
49,2524.766350340964
50,7430.811080550863
51,6641.536470451811
52,3070.8278292075697
53,22096.403056981377
54,6590.328900067879
55,17876.17052593182
56,15734.660819349418
57,11031.425406199
58,13465.675362429673
59,17494.97738456752
60,4838.751455526154
61,19500.02365982432
62,1133.5678728989567
63,5545.194172314181
64,3130.183070528835
65,11178.24403614536
66,16723.276309126333
67,28140.543355086265
68,18094.580281504554
69,5423.385290665563
70,6803.2633665172925
72,20637.264175007873
73,1978.6592214162013
74,19707.23327746724
75,1565.9126045168427
76,7447.773792060096
77,32740.373227160555
78,17086.88669824034
79,10031.018421624463
80,13121.8339712399
81,21931.990892371796
82,20207.93608567535
83,6027.312115277537
84,17884.58160522066
86,13460.120703753471
87,9318.842070798119
88,18183.229074721283
89,8863.302749327064
90,9293.4806149461
91,10912.200735778255
92,3519.8742918185053
93,3081.372793778194
94,9968.37612856083
95,9507.298256641909
96,3700.3364324721465
97,12070.781132900811
98,11162.809771348278
99,13177.031427547867
100,14373.066724425826
101,19386.117473518283
102,6431.805298460377
103,24587.336986001355
104,12835.738613366548
105,13557.950215225908
106,4224.0556208693615
107,2872.9302850149415
108,9234.935202681072
109,12408.659974861588
110,8623.964832934915
111,12925.63936457404
112,15615.561538846066
113,9980.177274195015
114,4739.583288688465
115,3135.523202010059
116,9720.713436556387
117,6059.8431659132175
118,7253.901202375433
119,4488.174872788074
120,1524.5038787719093
