fishnetid,CO2
0,3248.769519489822
1,13125.9175960453
2,3715.8044525671617
3,4545.150267613112
4,2248.2941879841087
5,1844.3613341367995
6,2545.360659857722
7,6775.168460651452
9,8699.800115499635
10,5929.305423115944
11,1248.3519683842562
12,2735.8659125748095
13,12124.210590162726
14,12691.875215764123
15,12459.371764077605
16,8870.664153357677
17,7132.2896869720635
18,3897.371169044977
19,9193.370324969721
20,1895.7515293003314
21,12355.231633878808
22,11747.742995795532
23,16793.067783238803
24,21014.333308054567
25,3303.06824895692
26,12630.231469708502
27,11969.346679768143
28,10854.719513498703
29,10981.890838660645
30,10321.447858846897
31,7864.07288470679
32,12261.224776255354
33,32766.806794917014
34,25070.203994830805
35,15869.13925526314
36,18140.85199480482
37,17137.554013701996
38,6812.116213772231
39,13813.3392932995
40,1826.5027762606203
41,1856.135639228061
42,14494.954992684314
43,10782.16799948672
44,2606.259259032126
45,2351.28180023177
46,18036.359515615302
47,12399.84169416905
49,11061.220819455899
50,3356.5642709677654
51,11139.076982868402
52,13922.841020699285
54,9179.116067220519
55,5634.446627856316
56,1709.6765787195425
57,9628.347471083049
59,3180.4823979461066
60,22433.954155831958
61,442.4399002714372
63,10872.126768967348
64,9975.31390931959
65,7339.164109010214
66,11382.783931100039
67,13155.917491019745
68,2949.4370548646925
69,2531.2171674500696
70,7928.650801228691
71,7728.4209632507
72,5517.939736950284
73,7833.665781938698
74,10850.313095575097
75,220.07094967221224
76,6157.829587142778
77,1820.2276019687147
