fishnetid,CO2
0,17141.934688508307
1,24683.1484897342
2,4455.067040667834
3,1684.6036035486202
4,19023.078886787458
5,27501.76377670992
6,7640.717869347652
7,3923.931069026919
8,14349.991152124989
9,28594.571858691706
10,22575.381049613115
11,10173.648292733928
12,11293.565559919542
13,6854.128751240987
14,14817.60907807468
15,23919.774914990503
16,14455.658652690172
17,4361.86354315925
18,18687.79228282115
19,9306.197246011787
20,19003.661712521945
21,3184.328970878367
22,21853.898114999967
23,14360.289670844293
24,17065.181951411076
25,19343.15793857508
26,13849.873620093585
27,6848.780043746793
28,12897.059402714194
29,6318.668987213947
30,11691.324069829408
31,16071.848363625855
32,7651.819292743194
33,6668.011606560542
34,18123.479483769224
35,13204.306042443724
36,6265.186641442239
37,5715.268396009458
38,13187.052873906361
39,5962.947318418831
40,3971.156896224424
41,8881.692446110967
42,14090.6587921764
43,13304.156998065842
44,23668.314265129604
45,18396.030412105207
46,6954.551282029637
47,1049.2873139377764
48,3383.073608209153
49,28928.368936383362
50,7504.089828927242
51,6451.000256032062
52,10316.125028506338
53,5084.053216836699
54,4575.5211528493155
55,6275.157495297778
56,10216.496649114635
57,3119.403571361753
58,4732.809144160479
59,32063.536374122046
60,24231.7254150376
61,8662.489124239784
62,24920.59558156724
63,12756.189974769488
64,35212.86027303207
65,23497.277173338476
66,7691.7330891585225
67,24256.43903007634
68,4654.349533829121
69,10131.58075593099
70,15245.133569055986
71,40255.8764937635
72,49022.12704638116
73,42955.59632768105
74,54702.95976448309
75,18317.280533323727
76,18296.10584204382
77,3853.5331120336123
78,21289.086475529715
79,5889.09443070093
80,7903.854660657853
81,8944.315155193293
82,11501.027153892486
83,17778.88427097388
84,3368.148998835588
85,24254.304367718007
86,4195.333503494765
87,7103.838879434349
88,14072.930636280487
91,11116.846582728786
92,11454.33169959038
93,29148.6221054908
94,829.1213342294396
95,11533.217863393096
99,6155.293129378221
100,2407.636255157811
101,22413.265264045895
102,5566.663788525298
103,1342.3318823175543
104,6399.151803206668
105,5960.8199347206755
106,11039.735954130601
107,10424.478177413659
108,1569.8231117901555
109,8475.679041915679
110,5600.903787094878
111,6677.269888501952
112,6486.087886404804
