fishnetid,CO2
0,765.7085199698606
1,3637.015101669671
2,711.9162287060423
3,2945.6197779271747
4,4435.307089120465
5,8486.059733755063
6,3840.3782991081266
7,6027.5858255360135
8,1030.9751751016377
9,2940.064606955792
10,9848.744420416571
11,9330.496216002848
12,5995.793850376338
13,13115.12977202047
14,14273.493088102074
15,1407.9795628804031
16,4320.264123019498
17,8692.416457218891
18,6241.171065295333
19,6699.201669058738
20,6873.03692546906
21,9874.669570371594
22,6304.249332599382
23,12507.607098932514
24,7705.610452978557
25,3466.5384745435013
26,15839.72094716472
27,24603.655539640775
28,18755.28285910499
30,8602.307455511167
31,12149.534359270756
32,5687.702870700553
33,25807.44637119267
35,2348.46934108807
36,2780.4783350027556
37,9812.777802763421
38,4432.330884251248
40,12488.969585102963
42,5559.29719487839
43,3301.755513248637
44,8928.10950627367
45,11746.423355463765
46,5066.756423026077
47,4823.801593714008
48,11780.844062849235
49,12876.578407742454
50,24796.284640577527
51,22061.49765816846
52,6889.351830805093
53,5215.3407381504585
54,98.98949157308874
55,6954.307320771198
56,9648.378474579382
58,9505.72445198884
59,5891.1275368304105
60,2021.7137754368032
61,4466.110521968056
62,3652.1009709995437
63,8900.709132266678
64,13525.31285566865
65,3590.0265829499926
66,8199.87376339161
67,8251.069341714467
68,5624.766107799352
69,6720.669219867928
70,27180.924703602628
71,27468.31713850366
72,21943.09421483771
73,2398.1734060676945
74,2163.463890753895
75,6775.516727103606
76,13500.173530437209
77,13143.605899554716
78,3178.221773078156
79,4420.211510796256
80,8498.721815320287
81,3535.165795858701
82,11794.373839233473
84,10651.11865435582
85,4605.392735066203
86,3899.6642245624926
87,17515.909065234286
88,5180.76663035274
89,3106.7867339177483
90,15039.600774028788
91,1123.9740984678058
93,11773.393397469406
94,8401.886697004
95,10189.120760775373
96,11687.887815381066
97,4620.89384392425
98,5496.574512040011
99,3002.419123547102
100,4843.921290186629
101,3908.3855817568765
102,7582.684340393417
103,2233.1926133570487
104,5653.37808965392
105,4232.859815800952
106,330.32367464648394
107,1831.065148941128
108,548.2386069633221
110,390.34948989724376
112,2690.8397790714744
113,885.8480359779512
