fishnetid,CO2
0,8776.73342159842
1,21191.300837615803
2,19650.39618469028
3,35278.51948673817
4,53773.50395225606
5,62390.00351944827
6,40396.79091775783
7,26750.502148305477
8,13452.968877158142
9,33092.571474088385
10,33290.75672624414
11,25263.299844452085
12,13665.282869382738
13,28590.22435616947
14,32127.953323099915
15,61870.12857558399
16,23177.19050988755
17,36686.398529046826
18,73321.82503410663
19,37299.38035678817
20,42497.11512058702
21,29407.041307868833
22,33163.62300753851
23,35245.10963898954
24,58685.72589020339
25,9483.082784113267
26,21681.215787253706
27,11268.401899896278
28,17404.368201920315
29,16481.05867541169
30,20470.735710779438
31,6025.4978092512865
32,13542.469389323098
33,26428.158238845885
34,100069.57300943571
35,67890.09003472676
36,57891.29079258825
37,44140.610529198086
38,35224.63937751012
39,53122.70029946825
40,22596.693031175808
41,48463.195780533075
42,68757.5470271569
43,102383.95931980618
44,80803.07635657392
45,27137.784246366537
46,48082.70089244995
47,35841.18798836935
48,25282.288952088948
49,26228.63096750214
50,17629.56862405451
51,28325.246657212963
52,25350.203162489273
53,75171.89792748926
54,30726.874786000837
55,22613.505155742976
56,39203.261426594036
57,10564.870098707173
58,50197.95141886976
59,45379.48423527874
60,43847.32643847212
61,8606.255349076586
62,23532.37733261926
63,20964.55399240724
64,16844.18797068968
65,20635.98702683268
66,12832.712073638691
67,4691.6870439364775
68,8170.0079956783275
69,18875.634164085746
70,23951.231737216847
71,5684.168186039374
72,11928.71837869398
73,9935.98204199256
74,7298.374370269392
75,2514.667665713491
76,18325.46007120067
77,9633.965668669885
78,61628.07587574946
79,24172.965160326177
80,22988.91315903799
81,25389.28046701932
82,32232.891038112353
83,44279.72988916135
84,34826.839816914355
85,18804.154744653883
86,13065.585223921415
87,22369.19488827893
88,21470.717282948277
89,13404.105190006192
90,9117.192970817809
91,39370.95481122338
92,46193.41788389266
93,52508.02507875414
94,42559.602920519326
95,23733.901426498785
97,33894.410396089304
98,39165.04235290774
99,933.37248034493
100,21088.4727573553
101,46190.39279333316
102,11392.143136261613
