fishnetid,CO2
0,1404.5633927945723
1,9633.2572692801
2,16893.81254365303
3,4793.8149414342915
4,3815.2962440391752
5,9294.843403293646
6,10210.078411696817
7,14055.004250017177
9,2514.1858199251474
10,15007.629572456957
11,16941.236686399512
12,5169.7264373251055
13,4313.392496174773
14,4273.007032885771
15,3393.8766381095543
16,7551.470823421176
17,12860.977629271254
18,7015.630661951548
19,12239.124286338056
20,11184.358714440063
21,13656.015656341244
22,10648.165586641324
23,10901.830881289767
24,17947.115189328593
25,9401.572269065162
26,6105.138523200126
27,8090.066135018431
28,12279.811705683456
29,23089.1945506809
30,13356.210197090359
31,19812.222029301953
32,21501.171929687003
33,11985.292455277493
34,12589.734518154442
35,13604.94973564056
36,9327.199300355709
37,16868.987115311153
38,9704.582744637462
39,13014.411376778071
40,12139.97704694375
41,18323.39349123604
42,13831.218440135348
43,7789.38852680251
45,12485.272423594022
46,12362.215253755012
47,9628.857376437214
48,18297.630490872845
49,9282.718353121034
50,11178.9289589445
51,10911.287176252594
52,6982.812917215215
53,12636.202764966129
54,5405.416296126721
55,5821.627794566292
56,15308.76259697462
57,7209.810051184026
58,10569.356963331224
59,8450.264065772995
60,14398.109004102671
61,14348.505800638595
62,2372.870311989334
63,6776.478029165721
64,11738.793720495933
65,7596.722657774794
66,7655.203939469059
67,1654.8685924529964
68,12579.043995692227
69,26155.568485238997
70,5270.165731994286
71,4095.5806562006806
72,3793.885685917941
73,6926.856350818994
74,19111.500182406922
75,10339.399758130085
76,7896.830732329086
77,1020.3652161338016
78,631.8977136283308
79,4736.850589544263
80,16857.060573914594
81,7782.0210804281
82,12880.938803348363
83,13556.385663122453
84,13821.674874966864
85,8190.632403723072
86,1748.9936286389855
87,830.5914859160596
88,14362.850566213514
89,4625.593177779442
91,16723.137896253887
92,15167.288821737666
93,12310.658294788167
94,9716.43913386502
95,4152.954792843329
96,2664.971986124218
99,1246.0997136938631
100,4780.577277791988
101,8841.821568065305
102,3751.3893366292577
