fishnetid,CO2
0,4938.1076180228765
1,11400.190541156706
2,8027.990082262223
3,12615.88069120205
4,18355.177217063247
5,21058.559602660953
6,13644.31801893256
7,11091.95166873163
8,4237.041989226672
9,12520.022694406154
10,14837.66530736922
11,12322.541123226101
12,6414.532979654985
13,10174.561110659253
14,16407.665761129465
15,27693.806600078886
16,8107.913754367502
17,12916.831312061851
18,26119.632859512534
19,15573.918344947033
20,17077.701986718635
21,13351.685298902397
22,11693.353132093614
23,15357.807578341422
24,25435.28138310485
25,3490.9879693147077
26,8733.413457056668
27,3975.983972431159
28,6587.733203233089
29,5906.731411704002
30,8495.282515094332
31,2770.798391840114
32,5041.485716925156
33,11342.733549855171
34,38959.18032718667
35,24986.60969682068
36,25586.586447881462
37,16511.724197036
38,13181.808690392
39,22197.153669010135
40,9517.673366599565
41,21846.93111634403
42,27565.214673619746
43,45648.00603558648
44,30684.65693861059
45,10981.74330215612
46,19451.941294826604
47,13193.326343895507
48,8580.404157704683
49,10024.244810793825
50,7107.854884308677
51,9805.63011257239
52,9007.692318907411
53,28449.83673676175
54,11368.114461853784
55,9211.790801705563
56,16160.788318278232
57,4919.511723433552
58,21535.61831861886
59,17645.443821820314
60,18889.872587192418
61,3349.7498860709293
62,8134.190998637088
63,9232.992613804117
64,5412.923266382948
65,7260.947785593026
66,6795.394530042301
67,1221.0311357496057
68,3365.269096487103
69,7996.718197133211
70,9729.458489486156
71,2401.181517890935
72,4759.358212578662
73,3861.1659025065837
74,2716.0903398061014
75,1030.950497459609
76,6701.053462123561
77,3728.297841172416
78,26647.49117841155
79,8497.061716439328
80,10511.885859265562
81,9407.931264719571
82,12118.349964128494
83,22223.906807894095
84,16259.977516836649
85,7532.575273517086
86,4353.786396929359
87,10508.102976702341
88,6737.313619439133
89,5315.858778611257
90,2740.7086851100657
91,12777.254508775224
92,18428.057035894642
93,20824.659505695894
94,17852.753688267312
95,12168.324639307708
97,12985.397194711604
98,19710.746649726152
99,351.0165391358009
100,6859.2172493839
101,18234.51561458596
102,3000.3279727668087
