fishnetid,CO2
0,54250.9259842282
1,44406.964748967635
2,81391.58275716707
3,45217.27921769629
4,26203.90602535017
5,72522.50441774973
6,72945.27817711253
7,57462.17503234055
8,56568.100039083045
9,30851.286136331037
10,45974.12988115386
11,6815.6285249852735
12,41960.13945758314
13,80323.5714980055
14,36034.873527176
15,82161.9531038473
16,59515.09947360815
17,24626.337379871315
19,56553.598614104754
20,38162.61682972084
21,76569.29713607751
22,42181.52865187123
23,66097.25233666445
24,36581.27924546953
25,31360.781578779453
26,55089.910408275275
27,36215.00248815435
28,20723.160710142347
29,34374.06509998984
30,66321.20614636864
31,55310.98050949233
32,89122.32806522875
33,76412.8862436666
34,26223.024574825253
35,15053.091346037729
36,76449.6799598438
37,79693.75613455389
38,17682.521477219292
39,29534.723100100804
40,73025.18795955814
41,100519.43258779382
42,130607.70897228354
43,109433.44987921935
44,40369.27209548842
