fishnetid,CO2
0,16815.14335499424
1,6264.206791923935
2,6470.09669761186
3,11912.401106843894
4,11995.318349500285
5,18587.060656447353
6,10189.515141315065
7,6367.159201262917
8,13324.391469904705
9,11238.3470464126
10,14495.328156293024
11,11826.785646568325
12,18100.095544157903
13,4101.026870740771
14,28379.998047381487
15,13811.46086085531
16,1233.0028461402471
17,28526.114450279314
18,31160.114648831408
19,31106.273850374066
20,26607.554022065106
21,25373.92575580938
22,42054.27517408849
23,30318.13264701154
25,22715.59023752157
26,35295.61102184009
27,11958.325078698948
28,9261.405763169609
29,9077.223669201298
30,3763.5264740381335
31,12043.247061210464
32,5286.488275675072
33,17891.89751490711
34,12463.688043565562
35,32028.541399038662
36,66081.51966193896
37,25672.241823716704
38,37873.19352398535
39,16918.533422464607
40,14248.971754627237
41,74278.74699799948
42,35569.074979696205
43,3151.4091915960544
44,12055.424733578333
45,15249.976341126905
46,19491.653750484587
48,40234.713852344226
49,11833.179132320125
50,7845.648610152824
51,28410.706689988525
52,33447.595401369836
53,16637.16864849904
54,11981.637069709388
55,13904.179688855445
56,13674.023715678599
57,21898.44208643098
58,17641.28526973541
59,13674.101291162857
60,15126.133094500887
61,30949.58130203623
62,36652.583425493656
63,34629.646853845275
64,54515.178757368936
65,26908.241959301617
66,73370.81534241316
67,42874.29079945554
68,44212.05017398744
69,7020.484260855653
70,24231.25415189292
72,44166.427268171356
73,20188.293459686287
74,22164.051192437477
75,18131.20812155005
76,19481.591935683173
77,11621.134241876527
78,28235.275049756096
79,30267.762590605864
80,35907.5649444937
81,21847.25819480006
82,17806.866533271896
83,93041.13609237442
84,38782.116882322916
85,19672.338950016554
86,1086.401343440795
87,6842.742636328564
88,22779.742668265284
89,29218.09156936513
90,16935.806116585194
91,14425.527543775113
92,14760.203345295844
93,34401.780040567806
94,28655.620472726707
95,14785.395634787725
96,26628.268952273625
97,66865.4312664738
98,29173.571781436785
99,12231.243586865996
100,8697.359808752646
101,24153.559733998954
102,20419.964781898372
103,21495.374237984906
104,28907.70637163876
106,13793.000005268224
107,6741.3925855733905
108,4897.766589763772
109,1739.4271453350912
110,9357.070724466059
111,9085.434295121368
112,4100.319812187498
