fishnetid,CO2
0,14476.30115264544
1,20357.175632164766
2,3299.0724786184624
3,1433.472505383538
4,14994.951442348398
5,21793.943918292927
6,6364.835169439825
7,2825.2756366727567
8,11084.694661828216
9,21887.95725927462
10,17833.698448124323
11,8259.508333498208
12,8519.956049173781
13,5504.584207122866
14,12133.472224351672
15,18380.03219924587
16,11469.269782338177
17,3428.9584607828547
18,15187.788674592523
19,7280.917183275571
20,14534.462159405835
21,2450.8896677576513
22,17063.717134326293
23,10751.610058403116
24,12892.934321089378
25,14131.022765166363
26,10453.69159264434
27,4889.344220871567
28,9926.252493143616
29,4919.825399158213
30,8785.28204407697
31,12062.737013729324
32,5592.390041417686
33,4870.723898070966
34,13420.388143434448
35,10535.994978981484
36,4727.839751313299
37,4256.699084493043
38,10122.154301747241
39,4433.3555091690305
40,2637.4078982467718
41,7147.62261090364
42,11013.40602278272
43,10549.699991134823
44,18919.504281630674
45,13942.018807752816
46,5291.013970299476
47,876.9332562671568
48,2346.890202054751
49,22417.440705926212
50,5759.111888692019
51,5077.304865489666
52,8038.796348275656
53,3966.7152022639502
54,3457.047544420555
55,4903.425939699518
56,7701.675031172397
57,2355.7559286815263
58,3764.7562730439213
59,24304.580641454173
60,18542.450611105614
61,6154.427983739919
62,19580.923714914887
63,9155.363895312332
64,26760.691313485393
65,18802.626383829236
66,6219.207057927323
67,18945.36043490419
68,3645.7519044200853
69,7926.259831347595
70,11684.52386378411
71,31160.137056790674
72,39412.27671725983
73,33976.07583095543
74,42429.695326421104
75,13748.388754741418
76,14376.578054491163
77,2840.627471716494
78,16047.36922582867
79,4642.499097826448
80,5968.672041236938
81,6974.4449198275715
82,9242.784763292986
83,13872.169820691464
84,2653.6488839802614
85,18920.938015094616
86,3209.9855667251277
87,5798.74308893066
88,10607.538328945795
91,8286.93718016108
92,9150.577763720605
93,24294.071311061387
94,655.719261728808
95,9435.779636181098
99,5007.828821328418
100,1803.569694929995
101,18179.451705033385
102,4361.781762522077
103,1111.3429815050602
104,5087.3152998769665
105,5029.248712661516
106,8924.499757335601
107,7965.752373474977
108,1334.1241505074893
109,6898.786266459166
110,4676.979137829072
111,5033.918511545363
112,4817.296909675212
