fishnetid,CO2
0,6237.00837229423
2,3124.804351560587
3,49654.43151131694
4,70302.17192342889
5,41269.26353567463
6,59361.57650991624
7,29619.764914086572
8,63226.10834915574
9,51118.80134725438
10,14459.569855561338
11,5497.2889357886515
12,41147.04568482298
13,68242.9805372966
14,32588.43257188508
15,86049.95570774624
16,28253.353427624563
17,34744.990765097726
18,35590.64890233791
20,5605.486470143386
21,29618.711812058697
22,26396.249694576083
23,3994.6948889423775
24,62370.71820485027
25,14813.597821907424
26,28351.01712650491
27,46101.90987300698
28,50226.941547605966
29,56291.473081649645
30,22432.065609832327
31,12648.934490262749
32,35286.06115151517
33,18181.98064101077
34,24617.6728378492
35,29232.45000720297
36,63482.31664796483
37,30716.944536940515
38,5633.052010828613
39,60472.68134324278
40,37521.08015004827
41,26869.093473636716
42,46445.58997359448
43,20350.60549754625
44,15976.531867319427
45,17434.416794924764
46,26482.65227794216
47,26297.082908042536
48,24610.646811391514
49,33047.08283429376
50,22027.434506445727
51,75529.71827585719
52,47826.10358128138
53,38542.57855187334
54,31780.3615799564
55,37437.33717450474
56,20683.8985793921
57,53201.7999991152
58,21540.308851032907
59,45346.062631868066
60,50076.34446156444
61,77830.65629419286
62,40908.000111340814
63,42195.52398732427
64,43040.713783455816
65,50686.85127791396
66,37689.10292393063
67,28038.68084132081
68,38671.745833674315
69,17665.16350277502
70,98799.30938626142
71,79275.11734500455
72,45532.167520009745
73,24947.552379691726
74,20507.383021894257
75,2913.7826700935284
76,35320.33531060195
77,997.2738442095001
78,47098.17074928409
79,39216.02338075911
80,46118.41237088444
81,41264.29000497191
82,12405.258114222654
83,36361.70543404968
84,43555.60824754916
85,31283.85890629906
86,39820.69016690922
87,57057.298827162624
88,30689.35413732252
89,18993.06075473822
90,26559.486313128178
91,47943.45617899015
92,22863.22211707704
93,18621.65618652184
94,16617.940487273303
95,24434.404796582465
96,28695.16692679404
97,27567.9559289436
98,12031.181872979208
99,28138.760347963696
100,26703.113348009494
101,21215.134743233546
102,16194.39458072268
103,12784.103137418824
104,33352.522237895144
105,23307.09046830518
106,14162.247241034054
107,30180.751097742803
108,29550.10824191455
109,29070.490643737314
110,25086.815266255413
111,22407.5243152122
112,11938.813149112355
113,11879.476046868052
114,25792.85429402042
115,21586.209865294513
116,20278.894526476673
117,23428.922230633398
118,39246.2339666032
119,13305.198417793014
120,16832.84116934115
121,65655.31273655915
122,35232.9821346895
123,18676.441911733848
124,54124.92936130238
125,73449.37235211248
126,90935.31167816812
127,19377.328268030546
128,40646.10442127132
129,27735.189804311347
130,20652.607556482057
131,13264.47255137837
132,25515.70579169459
133,26963.440812513003
134,7743.45682982589
135,20201.483353070358
136,31271.691662060894
137,21828.315683662528
138,23972.73240623505
139,32563.207061981688
140,20865.367007042423
141,27920.304276826228
142,22556.735853795308
143,21198.634160967453
144,31028.60911215738
145,28137.476652040976
146,16910.33624561212
147,16031.704211970029
148,11840.400649037656
149,20528.77198717282
150,9393.971972329318
151,17039.002148435906
152,21637.65394368838
153,7532.951336191535
154,19951.751663108553
155,19229.00096430412
156,16068.333484846424
157,20923.88342671505
158,36665.96410160623
159,16167.74033393021
161,50315.15878842688
162,22445.603508290507
163,20833.984334982495
164,37849.72059818892
165,25550.98888621242
166,42419.350656153096
167,26737.40590762103
168,44023.31976689388
169,90447.22755287056
170,47690.02454844301
171,38168.604892293755
172,28999.067114798338
173,29525.633140584738
174,58468.35355366059
175,18139.240637432926
176,21567.13492545053
177,28773.263838641185
178,11650.185924156327
179,37357.58841355744
180,29681.09921702917
181,38645.72920410481
182,42856.38676029776
183,15859.92030152873
184,21137.580656926817
185,49688.72381328876
186,60888.0861448818
187,63750.59521031911
188,79694.61004493064
189,50079.682132443595
190,44637.84192089527
191,11531.193415349604
192,44651.23325792722
193,48058.11226979047
194,31054.4136661378
195,33998.4915142249
196,45697.790046288625
197,30584.90615188851
198,27788.45607443001
199,20283.668581459326
200,43342.79373574096
201,53191.709879502
202,66384.78182293213
203,61100.234526626715
204,44898.391403680434
205,27414.32168663509
206,50411.26217436809
207,45552.56316002552
208,41389.88024380566
209,69160.90972198207
210,41330.53711850326
211,31926.633311572907
212,29521.068660153054
213,4516.473819044332
214,5738.161456886388
