fishnetid,CO2
0,9231.900987562301
1,22377.756893833535
2,21212.12994438106
3,38320.87310507901
4,58189.017126926345
5,67979.7769310758
6,43936.009769362616
7,28773.09023434338
8,14481.026021587093
9,35685.72020324727
10,35761.14757106704
11,26923.357566652398
12,14571.189342854086
13,30603.887101272274
14,34178.5570276918
15,66398.99978755818
16,24787.865274439366
17,39320.63310442084
18,79484.34770650108
19,39993.13847789656
20,45586.14026465013
21,31287.310489357234
22,35652.229296921505
23,37375.23896338544
24,63139.946690290686
25,10072.159786826425
26,23142.527212572993
27,12105.429046681702
28,18441.92123447227
29,17580.841743855894
30,22119.658147724862
31,6376.522668374618
32,14542.442772514394
33,28498.29331746156
34,107389.71464014391
35,73443.10695636371
36,61689.47616560819
37,47881.8206950675
38,37985.644191255786
39,56940.35570345148
40,24720.499181142543
41,51786.58195720089
42,73792.60978147663
43,109209.94457624177
44,87580.21978466495
45,29168.62220985021
46,51692.01661714722
47,38684.60790594818
48,27200.814241892847
49,28102.34783307077
50,19010.02587004244
51,30526.861077633755
52,27493.10986898606
53,81273.74083739231
54,33185.24994556129
55,24616.667071111915
56,43075.20182743408
57,11203.637194372694
58,53543.43140950114
59,49249.0216277333
60,47609.90772659069
61,9197.549712365199
62,25369.607978237014
63,22440.076298936438
64,18126.198319119387
65,22134.86077297779
66,13570.543995769729
67,5089.706848385856
68,8720.26634608565
69,20079.882666651498
70,25719.632143013467
71,6075.7322933185205
72,12734.324846372117
73,10763.407362726017
74,7889.881530441251
75,2652.304857315222
76,19934.24071115912
77,10386.840377685789
78,66049.79044237097
79,26411.763995331326
80,24620.14385725618
81,27892.051389658554
82,35525.70060632787
83,46962.766197370125
84,37180.49924355284
85,20156.52966373943
86,14065.212191427028
87,23806.925917554017
88,23318.723026572614
89,14488.0434025353
90,9873.767796230735
91,43185.42880267277
92,50339.91295166949
93,57087.34295432303
94,45783.93771341173
95,25207.197207554425
97,36909.500286965944
98,41549.70040391753
99,1017.3616729834799
100,22774.4584534465
101,49281.89355075505
102,12288.3063875106
