fishnetid,CO2
0,924.3138561373374
1,1509.2267701571986
2,8593.809014774522
3,7934.270470601141
4,10484.063588235516
5,19099.354598774848
6,14583.470516687732
7,5020.225796406626
8,5122.219509289269
9,3506.8500989400795
10,10499.518908626505
11,6456.16434902385
12,14669.059400709191
13,7646.874628321289
14,11051.27656714657
15,19421.770923321536
16,7949.11542668103
17,14993.353252746005
18,18129.514206584543
19,3836.790057449962
20,10443.709492592585
21,10228.60119007817
22,10962.306372634366
23,12754.229487093316
24,4902.16055181645
25,4105.126705589367
26,12202.050996891743
27,13199.399970529626
28,11444.785906245888
29,6974.16896230883
30,10987.437106347757
31,15468.944192577905
32,5260.646132595732
33,947.2849536330813
34,13160.276408421283
35,16057.032066982107
36,25668.339670461235
37,28736.494962477944
38,8317.022466452903
39,20940.502078247526
40,11570.402642879842
41,13455.31696889798
42,5841.711345492542
43,12048.322394663383
44,8444.70850512025
45,14480.467574275588
46,11095.674458709007
47,11788.659850205207
48,4347.635314400939
49,18846.20081067218
50,22433.001017507107
51,5469.263364332049
52,11104.86462980949
53,11259.972767673811
54,5167.90483747118
55,20731.880250402883
56,9716.930481364325
57,22070.12013673977
58,10685.311193446365
59,7531.85385816861
60,15036.489742233016
61,10917.499661117896
62,6252.543784426434
63,4444.374859263417
64,19768.143854803362
65,9768.356403586766
66,9297.643281068265
67,15194.698982416445
68,9684.773518785587
69,24012.194432692788
70,12544.133794253832
71,27270.08642861983
72,17577.70402861924
73,13658.437528104048
74,7206.672722574417
75,15195.41730874246
76,17210.84094299484
77,10643.0774272755
78,11160.658516938736
79,7834.173850092329
80,7654.069186479722
81,14275.728694968884
82,6710.483006166565
83,11337.699164763613
84,14492.629224958906
85,35211.70078182107
86,6297.386841266274
87,10991.109719344604
88,11977.788919593548
89,12895.023852889612
90,14027.04985617801
91,37098.30814101815
92,1586.6814408460127
93,2582.5736015976076
94,9670.887782735188
95,21141.2858615409
96,9276.166030167698
97,12373.057716191392
98,6574.879033240669
99,5139.208109405979
100,7670.4975331016585
101,9264.041334550291
102,10004.382026098881
103,13484.716554837985
104,21443.29548553678
105,29613.700283090173
106,21514.0416425345
107,17583.27129986309
108,14024.644804522048
109,3598.1180134453375
110,7773.411061504923
111,10138.214454869916
112,22511.685782575696
113,24358.569029498605
114,12014.725157262958
115,14803.578356266597
116,20375.29262398668
117,13656.543120816506
118,8150.1845495991365
119,1596.924665431327
120,3149.375748654446
121,7339.0261467776145
122,4773.6265588847455
123,5387.906900553821
124,4437.936548385258
125,5461.175059620369
126,9936.052405642575
127,6862.1414378081145
