fishnetid,CO2
0,7728.02160919674
1,11968.965361879313
2,1421.4146773097282
3,63942.739188544285
4,14249.944777720506
5,64488.464827504344
6,25227.848979069047
7,8952.90151862919
8,11424.825896980401
9,115633.50739715998
10,76043.30676034598
11,61588.185176773084
12,22333.95240105618
13,67755.04088201969
14,19071.953781202355
16,36251.402446359294
17,18182.905238401665
18,56969.985484542325
19,25637.156115850703
20,39656.50969378277
21,53659.62858927152
22,13187.673595031458
23,76212.50351109028
24,91430.46390567654
25,78102.55318552292
26,9436.18590669796
27,22103.25167671859
28,46723.3321336245
29,24917.63210684801
30,26551.654012744028
31,151591.16908080518
32,92921.13007902459
33,87666.43324471929
34,62233.7357748429
35,42557.11720486164
37,21579.111445456652
38,26914.046828308507
39,8567.787580963828
40,29911.716461881246
41,35226.11221336635
42,19690.29455437348
44,21178.096040172186
45,54021.59207250149
46,17769.514257087652
47,41678.22319450982
48,23852.25249744076
49,139189.4850997986
50,97196.38005619783
51,67818.28327417995
52,41051.398712122354
53,91598.71118641371
54,107866.82619741895
55,50144.35898354988
56,19874.44395175558
57,11895.394594724125
58,38854.21028290505
59,96174.26594314062
60,47057.81217906703
61,19692.076384926
62,51047.8473889588
63,83419.76652566135
64,79491.90695231932
65,90413.46226212863
66,55468.4407156704
67,7462.427593599842
68,39773.9083160747
69,42762.89767268971
70,66397.43917974218
71,23891.899961633175
72,14141.826139279863
