fishnetid,CO2
0,7848.726807706287
1,18787.46327152205
2,16316.648271180256
3,29237.73162309865
4,44626.4225760345
5,51049.62366103738
6,33056.37491072835
7,22848.653926127332
8,11234.933934591345
9,27902.295336274598
10,28441.42036815973
11,21693.43606297177
12,11609.193250198938
13,24386.360200978997
14,28071.29940624433
15,52714.57595392283
16,19684.7639679603
17,31172.54708502224
18,60891.33761172505
19,32027.62252159817
20,36097.23800532776
21,25350.934575542535
22,28033.606374868665
23,30219.176029863724
24,49847.59900971516
25,8238.022415972026
26,18669.060318757256
27,9640.311900778139
28,15093.97409918292
29,14075.50480742953
30,17423.791210508716
31,5286.537701502245
32,11432.539305892475
33,22512.39827173287
34,84876.62166151329
35,56837.72309025198
36,50197.544977641075
37,36956.34845321281
38,29688.853325702723
39,45334.61879777901
40,18438.990588616376
41,41579.92087993335
42,58523.07558371046
43,88560.70194838471
44,67718.82462043245
45,22990.92172434976
46,40749.50706203014
47,29829.085874472323
48,21133.173870315368
49,22138.353698064795
50,15095.864682837078
51,23735.93098981361
52,20998.37377622969
53,62812.08714314733
54,25918.578688341746
55,18648.053933915377
56,32029.582572750427
57,9218.663568303273
58,43017.94025420481
59,38051.716041477885
60,37126.42825817326
61,7448.423247868035
62,19812.317102448287
63,17833.498717648286
64,14067.666303125385
65,17428.94328125641
66,11338.023405479807
67,3840.6041330346443
68,6927.633417026899
69,16218.313498976046
70,20198.964331415533
71,4829.003028064087
72,10105.330345267723
73,8301.698546903392
74,6023.1882444271005
75,2172.636524004383
76,15244.009967370568
77,8022.770337367815
78,52262.76010072033
79,19803.693328148336
80,19686.09701374118
81,20540.371360110938
82,26152.72905721577
83,38659.18141423873
84,30214.14444233963
85,15934.209954365397
86,11027.109087605379
87,19501.495478089655
88,17338.381292182417
89,11359.55704423241
90,7592.533061124025
91,31462.824725860453
92,37998.98880116964
93,43561.03294659677
94,35673.926006933085
95,21037.042908055348
97,28122.26574240302
98,34372.71707774872
99,801.3377479364855
100,17573.930670924106
101,39768.45113437253
102,9441.952815359238
