fishnetid,CO2
0,5492.320556111978
1,21931.198375109703
2,6560.492700001139
3,7584.372321856373
4,3999.75723524089
5,3615.849493798788
6,4610.41109343244
7,11876.937087129209
9,13677.679320346748
10,10264.317843810684
11,1857.7035664641112
12,5025.681458741975
13,19447.66888564947
14,23486.18916563912
15,19751.03733226564
16,14277.340431807394
17,10856.674264498786
18,6564.133075822739
19,14947.274110277698
20,3952.49788624779
21,21641.77268802076
22,19794.96275324959
23,28865.568233289665
24,35853.50275767231
25,6144.938080961474
26,22005.636772184003
27,19162.077619307634
28,17007.588008227973
29,18902.61624657314
30,18001.8387333186
31,13759.145682889732
32,19885.82539417889
33,55459.05115786159
34,44332.42587947758
35,27453.06716058853
36,28594.86530350563
37,28770.096755679562
38,11274.086812855288
39,24467.439348778942
40,3194.4390883181272
41,3245.4064818232778
42,24274.41223400909
43,16483.22509691217
44,5584.208010163289
45,4431.184980480835
46,29772.41683472792
47,20171.710215178548
49,20140.272884888476
50,7475.011833835968
51,19016.63478037087
52,23541.466500453083
54,16525.623371357076
55,10141.773347016393
56,2816.938038989579
57,15176.298898106523
59,6193.061893699284
60,35811.01925410174
61,839.4411648934976
63,17177.06821728638
64,17988.547695015026
65,11164.687784830552
66,17265.309261194194
67,21211.921758586894
68,6150.7354584072045
69,5448.621985053044
70,14000.216516036746
71,12061.061809968007
72,9031.084152069054
73,11552.307431197496
74,20060.28174576612
75,554.1857221124465
76,11108.459105621578
77,3198.5801704864016
