fishnetid,CO2
0,7409.7803065719245
1,14854.97118619475
4,10265.432627468965
5,17548.067295529938
6,8874.270169069381
7,12246.408877172362
8,29202.498161916734
9,5973.714124552502
10,16685.181391846567
11,5944.467638670279
12,6816.274532098342
13,49385.04706410874
14,10989.968026220857
15,34953.73779750559
16,30865.207230597065
17,44480.21470388303
18,43122.60963043955
19,49429.3304220459
20,1544.8695723052253
21,7973.921885113493
22,38593.46146048229
23,20038.63117637449
24,13454.291782738808
25,14303.01424959286
26,22459.317634915897
27,20278.63643550976
28,15654.470983245841
29,18687.780940876488
31,10222.196910124752
32,12078.208137107922
33,22313.803211671922
34,20389.64195258068
35,32844.96078717939
36,20074.938871036942
37,23980.764852670247
38,16065.245365761975
39,7285.257649274516
40,22852.015311352236
41,8566.685350105363
42,26871.611428121592
43,32161.244596925564
44,38273.18315827147
45,35558.937920945245
47,7714.665175015238
48,4132.335515948329
49,14921.698293105928
50,12514.859605690066
51,29851.999905227916
52,30152.982928502235
53,1688.2241574168197
