fishnetid,CO2
0,4189.819937645387
1,15847.16055512014
2,17904.973393153967
3,18924.688094143283
4,14667.699989925297
5,9186.268658063524
6,5848.100058861936
7,5964.530861300243
8,14242.085627025224
9,11218.464896608417
10,12596.385004612459
11,46794.023325370435
12,30584.936577356406
13,30632.307624203266
14,28954.62929069897
15,11962.94776927224
17,13772.917492318966
18,21561.559621016073
19,36674.01432602487
20,15653.77262562942
21,37539.65190480938
22,25815.879770256026
23,38843.836290957996
24,14843.023934345318
25,6023.493194957804
26,14040.487381654782
27,24990.221103675143
28,34684.85667038362
29,42019.266302450065
30,18676.703802103853
31,12938.572219626283
32,14727.099066711959
33,11623.386748098228
34,28821.25594877762
35,46890.2368187417
36,33897.02509640888
37,11718.966837803513
38,5772.758247546282
39,25906.602564040488
40,42174.047361408906
41,42194.195412811445
42,23297.425822663063
43,17591.434208611117
44,30466.472896896696
45,19659.25788417244
46,27211.124629184647
47,30656.643264179336
48,29313.872638694513
49,34697.61168694175
50,22076.802687666463
51,12099.552164830226
52,51525.74934162696
53,40881.652534865774
54,10537.52134578108
55,15138.47265482199
56,20625.77354184418
57,22061.05980335222
58,6873.884277746515
59,16139.58502711704
60,30630.3464924151
61,35562.3697010561
62,13604.679594744317
63,10755.155139750796
64,11364.708204376875
65,21298.155602995597
66,10940.676186227121
67,50953.66342203133
68,16838.738285714346
69,14822.518230126758
70,22907.389528496722
71,25310.048282594013
72,26840.80588740081
73,25222.17405359087
74,24971.686878242774
75,42461.384036429954
76,17697.676735740166
77,23148.551252657002
79,15764.85349133741
80,21749.69465597219
81,22268.236280006757
82,19773.37902982143
83,7156.815397595838
84,21485.9575868041
85,27678.34358735935
86,17356.904066870542
87,44827.77714154828
88,16519.59125957413
89,20849.469887894207
90,25519.23380154467
91,26765.48868225897
92,12458.343621784377
93,28942.38313699336
94,29500.49612737753
95,17259.544564877662
96,15178.720526922549
97,14525.038072669868
98,11119.561108297788
99,12489.79301861385
100,11182.492774668142
101,10078.229596357274
102,28215.883139191123
103,49031.42545734966
104,27961.58520792318
105,9708.613796223428
106,36319.472850371516
107,44045.561046506366
108,24708.713672868147
109,22879.155637290598
110,3786.433226196616
111,9280.550338137367
112,23679.782491462378
113,4206.273671062338
114,7222.210110153356
115,9319.237631886206
116,15094.469002673039
