fishnetid,CO2
0,8093.075914421122
1,25839.318340914833
2,33965.97258064734
3,34224.23368155908
4,25459.34367511997
5,19244.067449388098
6,12243.94988114896
7,13342.218729710126
8,25944.114277244524
9,14247.854765169603
10,24778.135547226113
11,93080.66093990307
12,62138.44563104987
13,59322.29667303771
14,54260.102052208866
15,25170.696525276813
17,27542.90716708502
18,45446.77787688025
19,60981.00605267357
20,32961.459778482276
21,72998.18375387925
22,53978.38637876829
23,76888.29382818972
24,27594.335117149916
25,11445.371376159135
26,25081.174214744242
27,47542.9412167607
28,73899.34563203562
29,82614.80840746508
30,32933.08213782739
31,23464.582684903697
32,27556.461668645905
33,21317.97460455305
34,56383.57162421505
35,83925.11599329326
36,56292.1168045666
37,19271.331647213778
38,10204.538907953298
39,41139.50363612052
40,74616.20700986704
41,78763.03541631681
42,48608.057129088884
43,32701.89916391687
44,51804.24691198921
45,31847.103504739134
46,49776.34951176403
47,55559.45437358514
48,54726.31526720858
49,68321.46491855112
50,42614.56925431053
51,22715.715547189076
52,103597.47973319142
53,83888.26869071428
54,21456.152592595336
55,29515.063889730936
56,29486.473100090578
57,45316.187890905676
58,13155.177445685085
59,28256.716856633364
60,60528.05092333455
61,66040.95512440323
62,23191.58195473089
63,17119.618327127624
64,16619.211293786637
65,40200.91739953587
66,16823.898719920766
67,92390.78976821044
68,35046.92638919663
69,27481.13989941335
70,43428.13831383653
71,45356.89661725914
72,52401.31353755331
73,51343.43540087421
74,49001.54386533531
75,84240.64197841378
76,35216.43971724853
77,48534.27941967518
79,33201.01028396016
80,47800.87197347585
81,40649.25617780504
82,42918.634300875245
83,13736.990585970041
84,35025.16695679967
85,44946.38223168955
86,33119.56731571806
87,80433.77414087552
88,31941.565602426963
89,39224.65555024085
90,47191.95503428858
91,50381.47462923183
92,23392.308280690355
93,52155.65386220591
94,53159.84186375036
95,27480.624632430903
96,23329.0164667447
97,24450.02154115
98,19679.941971910943
99,24270.042123434287
100,19183.85589071352
101,15406.022548755998
102,48538.58357765476
103,79720.72939280095
104,46398.94880188203
105,14118.547154486445
106,58352.94750594067
107,74147.4554055101
108,39827.605784716165
109,38360.32820470928
110,5934.717843096001
111,16290.48013695711
112,42380.66747583979
113,5550.638980195818
114,12238.56867445806
115,17320.998981514553
116,27235.072614754445
