from,to,length,capacity,volume,EstimatedTT,Speed,CO2
3247428294,3247428488,29.971,700,376.7214565084083,1.80917209215468,16.566141015532285,2.2817278122787923
3247428025,3247428087,96.295,700,898.0875995891158,6.910110538071247,13.935377657052344,18.167620734961243
3247428021,3247428294,17.171,700,0.0,1.03026,16.666666666666668,0.0
3247428266,3247428021,28.500000000000004,700,262.1867418939868,1.7124345187977899,16.642972147050827,1.5090941453016389
3247428220,3247428322,63.587999999999994,1200,0.0,3.27024,19.444444444444446,0.0
3247428220,3247428461,44.897,1200,2470.015012637492,4.127817828573768,10.876691236035647,25.91138037798808
3247428403,3247427993,49.328,1200,1793.9531115656628,2.6860372508793238,18.36460011262002,17.70168532344355
3247428497,3247427993,88.235,1200,676.0619010718287,4.570869870229098,19.30376547682762,11.907628788021768
3247428030,3979146886,750.708,900,1767.3482073554603,62.329305090612245,12.044222198669566,294.6691544301017
3247428070,3247428030,67.073,900,1291.0901466593402,3.50484125785863,19.137243334375697,17.290614561140885
8018306029,8018306037,8.327,700,898.0875995891158,0.597543906231048,13.935377657052465,1.5710242261801979
8018291488,8018306037,95.768,700,0.0,5.74608,16.666666666666668,0.0
3247428087,3247428099,33.785,700,0.0,2.0271000000000003,16.66666666666666,0.0
3247428087,3247428409,59.28399999999999,1200,898.0875995891158,3.118083764805438,19.012959391647133,10.633031162506242
8018306037,3247428025,246.45,700,898.0875995891158,17.685204238098123,13.935377657052342,46.496808039163014
3247428288,3247428025,101.212,700,0.0,6.0727199999999995,16.666666666666668,0.0
6854094600,3247428057,41.442,1200,1625.9085484469529,2.6509049572484638,15.63315194936871,13.750690796237098
3288540775,3248419549,268.096,1200,1972.728467541181,21.072387926002925,12.722620755722453,114.75241200361295
3248419549,3247428057,4.674,1200,1169.8464883199165,0.256082595853536,18.251923698372888,1.0941860184197676
3247428057,3288540773,42.434,1200,1170.019248959383,2.3249897007966362,18.25126364450577,9.935312966525753
3979146886,8294696604,41.4,900,0.0,2.9808000000000003,13.888888888888888,0.0
3247428348,3247428124,1963.063,1200,2383.668518358654,166.95645753728584,11.757933948506277,1050.8932556906313
3247428147,3247428030,97.987,1200,476.2580606961208,5.048375899294932,19.409608546321817,9.314309461451968
3979146886,3979146884,61.02199999999999,900,1767.3482073554603,5.066495660196354,12.044222297357118,23.952456980686204
3247428099,3247428461,16.194,700,0.3865628850914437,0.971640000000006,16.66666666666656,0.0012640089232225584
3247428099,3247428409,43.555,1200,1659.5040347543395,2.2031486787808263,19.769432911855215,14.421710841051494
3247428058,3247428288,32.256,700,0.0,1.93536,16.666666666666668,0.0
3247428440,3247428058,16.19,700,0.0,0.9713999999999999,16.666666666666668,0.0
6854094600,3288540773,25.323,700,344.8996981738913,1.525857564966564,16.595913394154127,1.764574500752752
3247428058,3247428099,9.858,1200,1659.8905976394312,0.49874583471589196,19.765578605013435,3.2648991719849425
3248419549,5164724646,92.569,1200,1929.716546448427,7.063646175576282,13.10498823115922,38.31857119207216
3288540773,3248419518,2.614,700,1514.9189471332743,0.405719163187278,6.4428802905555385,1.328292010494126
3247428280,3247428247,42.99,700,233.6506831049939,2.581716119860392,16.651714597623815,2.0284477219615638
3247428280,3247428403,11.37,1200,1793.9531115656628,0.619125929534154,18.364599926472266,4.080201148392366
3247428124,3247428280,49.388,1200,1793.9531115656628,2.689304406180294,18.364600112393884,17.723216727920555
3247428247,3247428446,274.113,700,823.366089897985,18.724114916470754,14.639570480251392,46.75235022076105
3247428461,3247428440,9.276,1200,2470.401575522583,0.853134575099532,10.872845000939979,5.355315944167214
3247428124,3247428247,69.811,1200,589.7154067929912,3.605427449293824,19.362752678236117,8.217333316379271
3247428147,3247428070,55.452,1200,2239.4383616907417,4.164223904175522,13.31628684624704,26.48419068107271
3247428409,8018350188,1151.541,1200,2557.591634343456,114.81683186152488,10.029374450854199,720.8886381711962
5574035043,5574035072,69.168,1200,1.0253918185136113,3.5572114200001317,19.444444491296906,0.014155250956295896
8018270742,3247428147,1978.525,1200,2715.696422386862,229.30564890854635,8.628330830127489,1450.519044314321
3288540775,3247428142,149.025,1200,498.9012205803239,7.680706760858106,19.402511336515417,14.83942935990066
5574035043,5574035021,59.688,1200,1586.167824730779,2.914731473427942,20.478044219216688,18.888276643929387
3247428142,5574035043,683.437,1200,1587.1932165492929,33.38975935494643,20.468461384665662,216.41295345469587
3247428423,3247428142,139.755,1200,1088.2919959689689,5.8637586028000745,23.833689185851526,30.51779356331539
8018272448,3247428280,14.411,700,233.6506831049939,0.865436403891786,16.651714597623915,0.6799711589017927
3247428488,3247428266,24.87,700,0.0,1.4922,16.666666666666668,0.0
6544949501,8018270775,42.528,700,0.0,2.55168,16.666666666666664,0.0
8018350188,6544949501,36.715,1200,2557.591634343456,3.66074680728198,10.029374314270056,22.98435450227497
3247428465,3247428330,84.501,1200,0.0,4.34576574,19.444444329389924,0.0
6544949501,8018272448,11.536,1200,2949.3471054918555,1.679475943283832,6.8688093128883905,10.863178765634087
3247428497,3247428403,55.144999999999996,700,391.7554711483999,3.332179659143586,16.549227725066,4.366432129391955
3247428440,3247428330,49.591,1200,2470.401575522583,4.560995810729659,10.872844891314763,28.6303874986407
3247428446,2298404439,24.29,700,0.0,1.4574,16.666666666666664,0.0
3247428403,6544949501,13.552,700,391.7554711483999,0.818890175731506,16.54922772506599,1.073059900580646
5574035067,3247428462,76.625,1200,564.0948168290864,3.954633793260588,19.37600395024765,8.627401695161163
3247432111,3247433999,50.52600000000001,700,0.0,3.0315600000000003,16.666666666666668,0.0
