fishnetid,CO2
0,1850.4346861485121
1,3520.0421277685186
2,334.484931721134
3,16651.722419448604
4,3876.628336954739
5,17228.429168864124
6,6910.273621323541
7,2354.483298659874
8,3310.536647235346
9,28706.296748151733
10,18533.23142020961
11,15850.58855947623
12,6525.996463376097
13,15064.731711802513
14,4500.181254673889
16,9279.320639818723
17,4214.012075160213
18,11846.324913516615
19,6273.470017654983
20,8717.447125869949
21,10142.307869649498
22,2888.2829784199394
23,19099.85938015175
24,23166.815780298093
25,20019.002889930187
26,2308.2343129656365
27,5089.720591338277
28,10816.975583434361
29,6081.082865693408
30,6554.469622294737
31,37033.54837753998
32,23504.692057434273
33,21736.33077410726
34,15014.56589195817
35,10504.29560117999
37,5358.046261717021
38,7569.610575905345
39,2010.9640936620226
40,7449.189100563876
41,9881.523185524295
42,4869.891686770265
44,5884.605371487293
45,13692.602599768663
46,4719.789245487151
47,11368.1216391302
48,7120.790039436327
49,34250.19930930034
50,23835.14742905627
51,14089.400710675325
52,10183.181761439268
53,24161.409367376542
54,24707.129324801666
55,13506.345700036743
56,5694.383440430231
57,3269.2357071906295
58,10398.782731465884
59,25447.3718486301
60,11169.845718424898
61,5122.822385667414
62,16997.008288975045
63,21078.46000662713
64,19471.781802437607
65,22764.386316326905
66,14183.409473104723
67,1662.3516974843774
68,12532.855987867246
69,9691.16864817555
70,13680.662222427374
71,5207.080234823597
72,4428.229391101882
