fishnetid,CO2
0,2170.7031023823015
1,8057.964718822907
2,7914.793689163054
3,8576.99975683643
4,7197.576152787221
5,3556.195586152775
6,1834.0773060434208
7,3101.754169266132
8,7163.105158265847
9,7364.4987475332755
10,5552.397448536041
11,19978.662050048435
12,13473.31481998648
13,14983.545516708535
14,13792.104400472861
15,5502.922538216612
17,6066.946476845114
18,8983.755488777511
19,20672.534456101017
20,6347.414648352223
21,16688.905869787966
22,11166.083009799886
23,18248.22714707567
24,6437.651486806914
25,2756.3489182177573
26,6812.154311747463
27,10903.95783459047
28,15162.100525075206
29,19549.809878719567
30,8943.004108863322
31,6489.760580578829
32,7599.302316499479
33,5566.900685973399
34,12682.472607290538
35,21481.91911814011
36,17838.477572401825
37,5848.049253712374
38,2681.632356250695
39,13603.513956638148
40,20047.714363756
41,21202.04084605628
42,10974.570798748253
43,8580.94097481596
44,15400.816135268984
45,10441.11117212382
46,13573.267517735878
47,14603.711999052197
48,14480.437919663247
49,15759.985070143763
50,9983.945344653273
51,4836.235041980282
52,22616.836377512307
53,17367.86450390711
54,4066.3166212570286
55,7373.459536414677
56,11645.142420322309
57,9316.070013749613
58,2869.655618538618
59,8524.244527874882
60,14528.827306369956
61,17143.794096659585
62,7615.950506384159
63,4988.720817491789
64,5673.261439857094
65,9676.793482163943
66,5346.650719237434
67,25119.257458393728
68,7336.0080485161725
69,6789.570124800683
70,10126.28359491
71,11864.838404620668
72,11076.87956515525
73,10460.943277329983
74,10263.016903740332
75,19087.289706898573
76,7612.501391111905
77,8825.357827096317
79,6132.018075551529
80,8216.112637030797
81,9643.464145336115
82,7573.514266163671
83,3599.191985060671
84,10505.368915764602
85,13163.720350072725
86,8241.681968336754
87,21854.131263530744
88,6967.304996842956
89,9333.83889689038
90,11747.855135824855
91,12472.85979555656
92,5898.3169145814645
93,14429.284077894712
94,13357.012273532591
95,8573.23702914403
96,8582.20797669018
97,8115.496015612369
98,4859.11972348587
99,5346.771961948835
100,5655.469457264607
101,4077.8616607145696
102,13584.17090534602
103,30622.31736409453
104,14665.246378483678
105,6388.320465813928
106,21645.013018312624
107,24991.026824391814
108,14379.213676444226
109,12877.075807325255
110,2274.4855417234735
111,4865.417350320707
112,11531.045004746376
113,2322.271516690395
114,3437.5018610497777
115,4337.780350929022
116,6510.9147484318555
