fishnetid,CO2
0,55901.21550225076
1,96445.0640425419
2,164844.03274071228
3,84318.52052049192
4,52904.2848515957
5,29138.88319135552
6,34723.39422292425
7,16871.181214760785
8,1815.1802642407133
9,67530.8313343486
10,56868.89187633867
11,34326.2435959145
12,27177.531990500443
13,30652.569087299555
14,42443.642899260216
15,70722.03915206327
16,31031.532508142456
17,39722.79922427909
18,22370.340255148934
19,35795.3924606779
20,10042.456779547412
21,24038.43675770265
22,6713.611735848911
23,8896.701578045984
25,107415.19175886006
26,15978.932969209967
27,18248.325447659343
28,12537.027488519652
29,14476.92433550881
30,26170.389501580175
31,32825.48953940502
32,20071.368899376044
33,22253.394472962667
34,23360.948369296042
35,26080.981998312844
36,31319.69464032631
37,64029.86874316277
38,39921.461546706705
39,59459.058547827924
40,14352.74341451606
41,10882.567150142768
42,13455.330350584416
43,11931.535458922172
44,18235.78006924691
45,50776.59126981671
46,15114.966260180601
47,52876.06941034393
48,93812.23276994645
49,91597.8634284054
50,23011.873315577723
51,9911.313098974208
52,8404.678582858225
53,17933.626711432957
54,12295.559243593541
55,7945.367629671399
56,5302.202382710314
57,4694.0174131813
58,12193.696756458585
59,13926.945556607316
60,17255.017354623098
61,16968.25981367983
62,11975.327834215892
63,27832.67906103035
64,30929.318867977843
65,35715.320807335054
67,52929.62214530063
68,61885.299249127485
69,53657.037939011076
70,49552.66057511948
71,38469.29612382901
72,37240.953288321936
73,2308.18246790458
74,36018.68452775871
75,3739.36814089149
77,62536.02352210937
78,39112.112170585824
79,58225.51252487788
80,73948.2607551579
81,71260.11741018236
82,51385.35759861826
83,19478.32132397748
