fishnetid,CO2
0,22455.235158980668
1,15300.181277812339
2,34316.97384803229
3,17538.269096261814
4,10853.300491579022
5,25568.57535943035
6,34211.78499730987
7,22683.148229092134
8,22422.93764622825
9,11937.7028619498
10,18589.038018968746
11,3521.5163416529354
12,15474.778791061914
13,32186.47362221411
14,14337.439831691996
15,33051.754032571
16,23420.833091237764
17,12055.826606548428
19,21922.167310570898
20,15706.696484152882
21,32204.274434062514
22,17378.71768258188
23,26533.629181645443
24,15559.663682704757
25,12601.785861306462
26,21349.8154440808
27,15218.753967032235
28,8336.814448267054
29,13459.330020275542
30,26070.884189896417
31,20989.719585307445
32,36288.778011514456
33,32551.751277436382
34,10083.101555513727
35,7013.597404591936
36,31443.237623111778
37,33073.11208500412
38,7430.719731218216
39,12531.297141360457
40,27377.431455604477
41,39351.96748218438
42,49763.51512749277
43,45652.61926322398
44,14103.88141456729
