fishnetid,CO2
0,2072.6273295113124
1,10046.767087867856
2,3422.506571653595
3,11022.339676542737
4,14897.070492743649
5,29585.701698464138
6,12065.07553210244
7,20888.85133457101
8,2218.0652302287845
9,7384.797570715811
10,23693.88772828329
11,23738.9654548542
12,20404.65813307731
13,38541.51485444247
14,46911.89417580626
15,6340.151802159869
16,14573.576677891911
17,24343.37039872342
18,18489.028324907347
19,23469.804565601124
20,19559.389690515232
21,26772.371302169497
22,19890.32180334284
23,35173.95365895969
24,19699.24188432
25,9637.296910345945
26,37293.5703303425
27,57353.000345670225
28,48829.97027182944
30,32273.180763186912
31,40013.92130563195
32,28069.17399408481
33,88203.54469407465
35,10690.393130733191
36,8930.849884098172
37,31285.057596138522
38,11296.489371435851
40,47249.73501493822
42,16698.589034143162
43,7213.558638708486
44,30406.10044762161
45,38316.01153933407
46,17905.15661734683
47,18212.283379900186
48,33407.21463910842
49,39677.26268096372
50,91593.46669738607
51,83243.58390190444
52,23595.002372796735
53,17611.18533024339
54,592.332728011752
55,29392.311294015184
56,34419.90303962321
58,40370.22194290425
59,21623.39298751189
60,6076.85147475239
61,12339.15656930555
62,8547.600030771906
63,21683.270118403005
64,42220.59882584644
65,14573.828009660834
66,19501.77032391795
67,20878.86328403438
68,13521.873247859345
69,23664.674327477478
70,91355.17701756276
71,97258.29052981123
72,83584.43320785432
73,8593.892784429832
74,6428.628487686642
75,16300.564561748057
76,27805.884443659474
77,34544.012267306825
78,10438.151662623797
79,9109.873109906475
80,20764.004052374825
81,7231.596584534871
82,40632.93723153103
84,36480.64968188155
85,16207.58366838007
86,13414.907745392315
87,54608.74789375072
88,16404.63856538716
89,7395.33089107645
90,33967.538523662784
91,3419.2141214517524
93,24602.79934984982
94,21684.754380630184
95,30334.35223892273
96,31064.044218038987
97,13074.162079217025
98,13515.460757656007
99,6351.909092598446
100,11435.804261230327
101,10721.970230117919
102,21344.552169509298
103,7975.182665038629
104,18474.342411571124
105,9747.061755584715
106,1285.5025192080366
107,4409.993837864824
108,1662.877395962489
110,1240.4160119140213
112,11083.387254011515
113,1690.5424572101842
