fishnetid,CO2
0,2312.4694302159164
1,16372.631265650956
2,28489.150776010913
3,8909.109289000917
4,6958.795932009394
5,15251.471601805717
6,18428.591044091827
7,25117.37108920559
9,5624.704401206678
10,25208.324454400794
11,26112.898897220053
12,8975.67983708891
13,7576.237774753087
14,7141.925205861101
15,5667.24929701724
16,11854.521658934615
17,21148.106249585016
18,11711.121727085498
19,20245.594296768704
20,20051.192400204745
21,22889.036030192976
22,17786.755401003586
23,17593.234752212677
24,32541.480360166308
25,15939.317083185764
26,10321.408095480516
27,13755.791116453855
28,20708.11535100168
29,36058.640622481675
30,21371.680855149436
31,32017.68855841502
32,34881.16853480258
33,19790.24247387358
34,19898.499241604946
35,21363.770724051603
36,14993.828368491233
37,27207.357237114302
38,15581.590232708822
39,22191.686523631426
40,19238.46272514501
41,29004.277192341873
42,22932.97336445516
43,12717.866589422476
45,21479.046959537583
46,19404.743264630153
47,15202.057405763364
48,27777.341580065495
49,14829.821202814099
50,19634.35623464254
51,17377.84029654603
52,12167.33170007253
53,21282.551972447178
54,9174.732914840839
55,9598.581508180525
56,26850.879728800388
57,12620.657117681132
58,19598.0997051961
59,13479.842693820792
60,23487.215658817262
61,24253.96014480543
62,3613.622756867779
63,10069.369213933414
64,18533.253149162167
65,13097.23697561939
66,11374.950652446925
67,2587.4497110062375
68,22354.972795840193
69,42850.94546890036
70,8995.202847777568
71,6738.632672036508
72,7308.345110898306
73,12776.292012133075
74,29466.97527598773
75,17792.298460817838
76,12938.292860894466
77,1688.1273168102691
78,1137.2581513666648
79,7807.844911817388
80,25225.758698333928
81,12048.844207833537
82,19647.093440842767
83,21750.691880116792
84,21364.84547932641
85,13365.472234157061
86,2661.9246686562437
87,1603.5547035611276
88,23466.842693210594
89,7247.175076108713
91,27293.253871604153
92,24399.649591427675
93,18878.116057063507
94,16638.227491392994
95,7085.63195509584
96,4327.843185975566
99,2558.775633206079
100,8003.039922369999
101,14481.259249291872
102,6414.175249586376
