fishnetid,CO2
0,638.6224332065813
1,3004.2860561474827
2,581.1717014157798
3,2268.3272532260817
4,3707.70781280047
5,6874.974977250439
6,3250.4104334972862
7,4789.144470238771
8,879.8040456499151
9,2357.8331072286005
10,8482.118647296178
11,7699.399845509363
12,4658.386756951568
13,10860.591825231977
14,11403.662964420255
15,1099.8433887256815
16,3373.3223513744156
17,7286.9855780985445
18,5153.726094821098
19,5223.526636316552
20,5645.071206478425
21,8290.937492874353
22,5247.345358894934
23,10117.564477593913
24,6333.724308132434
25,2857.466811339208
26,13816.686247174937
27,21097.365185500876
28,16090.476118299113
30,7175.705783210018
31,10141.655047956314
32,4333.254791060814
33,21474.668015074592
35,1889.6368954396994
36,2111.5884808058318
37,7966.221778129757
38,3524.7922576402834
40,10071.778897089123
42,4508.102174055203
43,2791.2281776307464
44,7486.6211505185765
45,9792.531061794847
46,4249.321455888484
47,3894.376214137066
48,9947.76150469522
49,10904.639920412857
50,20427.33904500821
51,17662.62250240168
52,5630.193651219726
53,4271.9073708779615
54,73.92309629356427
55,5591.607017017646
56,7862.575995089787
58,7538.062483705046
59,4856.12978492821
60,1729.6470633030515
61,3622.281946742478
62,3090.3537950987215
63,7450.872626301425
64,10812.54863435195
65,2812.402964967895
66,7010.912255582897
67,6735.852261502374
68,4819.106530044901
69,5530.278729219723
70,22447.520915284207
71,22517.92740154218
72,17437.966694023013
73,1930.707227811083
74,1834.3813332561613
75,5640.76131045439
76,11575.70061901966
77,10424.931134580615
78,2671.733551987587
79,3713.5388333553474
80,6862.68575218304
81,2993.6056518656987
82,9307.4453507795
84,8805.84121374516
85,3648.008753394003
86,3240.9627945743005
87,14764.71641280669
88,4329.354380199713
89,2670.8489846275634
90,12739.714440857726
91,978.665561789645
93,9841.164072020145
94,6987.142956542019
95,8201.654652427145
96,9976.393520989766
97,3765.9072661624496
98,4703.543160898237
99,2479.6280854758834
100,4054.0542749435667
101,3107.974542863204
102,6415.57750645306
103,1822.5561768948119
104,4588.714993330596
105,3558.5829574029112
106,254.2028262798421
107,1565.5324548190615
108,434.16254740940565
110,237.91227220780974
112,2153.790696848274
113,756.626008051871
