fishnetid,CO2
0,18960.30793305981
1,7088.030848767623
2,7226.73854807969
3,13847.628554904772
4,14181.872156389676
5,22275.130122925966
6,12360.910953387829
7,6868.419359947933
8,14449.495976861976
9,12917.329032986385
10,16935.33742960915
11,13382.627649795622
12,20760.44478140841
13,4812.72905698349
14,32988.85806231808
15,16531.58693961935
16,1379.6743543762618
17,32575.288890615484
18,36474.86287535137
19,35980.843925150475
20,31052.409923329895
21,29928.1987764434
22,48558.155391790475
23,36115.00062334838
25,26163.99979327682
26,41538.14788166882
27,14065.12102497334
28,10596.532071513851
29,10612.228591287741
30,4311.926688204858
31,13699.867222177007
32,6073.685028972029
33,20967.3962289797
34,14696.057204035838
35,37896.6869331448
36,79003.56003218677
37,30656.99001953452
38,44443.08522599314
39,19712.316187836834
40,17171.44785998694
41,88980.89715302733
42,42741.03432947703
43,3707.646485656082
44,13784.070114419043
45,17721.642270959168
46,23638.02137439323
48,48661.15277112653
49,14359.593313856392
50,9019.445370691306
51,34357.538668335226
52,40921.33798527715
53,19802.399545420132
54,14364.955074383462
55,16536.616334396676
56,16030.062407229789
57,25907.106672801478
58,20906.877853899685
59,16493.313221244884
60,18263.080948261562
61,37269.13171119883
62,43270.26365042799
63,40584.150010199235
64,64363.4525972431
65,31410.15754408481
66,87256.35832930848
67,51078.72616932942
68,53179.26635972962
69,8271.034690614988
70,28353.55013745552
72,53314.41776986588
73,23814.210737341462
74,25495.269341156258
75,21605.804400745234
76,23255.76705899022
77,13243.618494882665
78,33587.88470121777
79,35111.5838126023
80,41753.631795474124
81,25435.568207431676
82,20971.74536656423
83,110054.80754962673
84,45286.99198398566
85,23232.75987664767
86,1284.8675260231325
87,8134.700901751248
88,27131.42091243326
89,34926.54687021405
90,20166.068371945235
91,17179.20575229052
92,17466.600058218293
93,40465.34815529968
94,34023.16524072676
95,17738.98885382177
96,31548.96105433492
97,78736.42786130976
98,32828.774836562094
99,15049.658638038016
100,10526.609467996625
101,28583.23488526239
102,23877.620690560965
103,25579.775389123683
104,33197.463223290644
106,16147.028161829261
107,7933.322555322331
108,5866.820970387556
109,2058.356890424067
110,11384.520208872982
111,10640.215804746796
112,4725.536115873594
