fishnetid,CO2
0,584.880931982337
1,2697.555078798275
2,519.9923526269542
3,1917.4188764784176
4,3437.526500649404
5,6159.0665759696485
6,3113.6930347679545
7,4199.407757817344
8,810.9262319951249
9,2114.9874292491113
10,7774.525549517854
11,6962.560967730075
12,4112.685369956049
13,9905.592702544645
14,10166.677442559212
15,980.1769715983327
16,2988.0478374474883
17,6618.288840326246
18,4657.427209163467
19,4541.6713776875
20,5187.225030501308
21,7612.699270076068
22,4790.4806435783885
23,8859.231253069234
24,5540.319920998675
25,2658.0784856460514
26,12941.754783746472
27,19591.476026559147
28,14948.806302644785
30,6611.747328461757
31,9370.919052176367
32,3854.3126969139844
33,19740.94131922506
35,1762.9764492258778
36,1848.0059343897397
37,7277.783240576191
38,3229.4605758871003
40,9210.18346893485
42,3927.5871163637357
43,2565.8357685286073
44,6830.544892692926
45,8910.314540985983
46,3921.2164701465535
47,3495.8744516794036
48,9133.788249398212
49,10064.202141413536
50,18611.181649173734
51,15945.731789496216
52,5048.744742377176
53,3987.0100702122245
54,65.40366397735136
55,5001.0897362904525
56,7207.1091830981495
58,6818.523185090624
59,4461.4858150589735
60,1551.2735760232151
61,3243.318289034952
62,2841.626365895482
63,6821.358121524188
64,9643.269654997346
65,2525.8768639071845
66,6484.338517702003
67,6129.840407037205
68,4429.171811052812
69,5052.936853683535
70,20473.228111633114
71,20221.084941217796
72,15759.279735678994
73,1722.605593208368
74,1687.764951489428
75,5176.951450561161
76,10672.378054289198
77,9383.206949157613
78,2448.962375961944
79,3479.735574485164
80,6220.646171971654
81,2780.836400600847
82,8319.486290192644
84,8136.5695064760075
85,3265.233664954255
86,2943.7763627809823
87,13613.142556000876
88,3998.9651303910505
89,2502.3254261357697
90,11775.042058460007
91,902.9676192983087
93,9107.308330730386
94,6409.348669529161
95,7363.332672620046
96,9189.569894987613
97,3449.2073528915835
98,4389.288693362823
99,2211.470256793119
100,3721.792009989597
101,2732.5670574535684
102,5932.586177686522
103,1658.4284487279479
104,4088.3980989172187
105,3270.3832033041936
106,214.08364364058073
107,1442.944550453812
108,384.57289064657465
110,217.1488133862891
112,1851.1739537499093
113,697.4984806977346
