fishnetid,CO2
0,13004.915014491791
1,4765.622717289327
2,5025.273234070917
3,8781.238503255707
4,8410.053492060097
5,12339.879216229047
6,6650.94990713118
7,4957.218418131928
8,10916.613787157068
9,8168.049522721949
10,10304.069936880822
11,9059.716178994131
12,13330.824332449709
13,2893.4883128053816
14,20544.702780384432
15,8964.172391512637
16,975.1606990855862
17,21792.27073054849
18,21969.726477000342
19,21667.915498856637
20,18381.99654685622
21,17229.278094797493
22,30458.498857496572
23,19572.8274131463
25,17041.819549508346
26,24336.09447713816
27,8224.442454050046
28,6678.730523668008
29,6219.298502376581
30,2733.862223222666
31,8976.758391201622
32,3805.3352011969005
33,12758.70412336263
34,8649.494963808414
35,21431.274634393467
36,43045.80444658031
37,17065.810524103457
38,26171.100905941228
39,11315.407110288945
40,8929.779129123992
41,47711.14145814751
42,21578.242852850268
43,2026.758785723199
44,8821.055213246012
45,10975.826437631173
46,12612.95156729944
48,25688.159991783203
49,7018.910022396776
50,5761.432549996865
51,17932.89547418354
52,20742.447404797418
53,11243.458198544362
54,7559.983590942506
55,8796.761294040693
56,8927.972952298931
57,14295.928042387595
58,11391.127855021374
59,8720.838047264418
60,9482.568599869819
61,19041.24257097065
62,24036.61736813602
63,23016.672996238416
64,35341.11173358988
65,17886.405517565483
66,46831.87042872628
67,27507.38780763603
68,26910.09523189722
69,4533.182308156225
70,16445.023818677917
72,28387.224710499955
73,13809.132026558858
74,16072.021947457257
75,11425.080470377992
76,12311.149992338977
77,8311.427111422248
78,18020.483306206
79,20248.52940071554
80,24018.22823672257
81,14567.743345866222
82,11652.368068283902
83,60255.72876689679
84,25915.321819466873
85,13150.79816363162
86,754.5328854570809
87,4646.235877905279
88,15503.055968770866
89,18858.60493812157
90,10727.283598238051
91,9675.874813323537
92,9474.053206880462
93,22554.879756608145
94,18058.746322049803
95,9365.903167186367
96,17442.073069210557
97,44277.28958567336
98,21349.87659395313
99,7483.240410598295
100,5547.229616223018
101,16821.691322299404
102,13925.05292029342
103,13801.593578707367
104,21081.87023460864
106,9404.031687279146
107,4607.432156809098
108,3159.6010168215093
109,1185.190904627165
110,5574.158493250073
111,6026.1378866244695
112,2773.9462416696597
