fishnetid,CO2
0,31240.045977354574
1,21569.30365736822
2,44716.81742261406
3,23742.803536278057
4,14025.953100030918
5,37221.88344759842
6,44620.30829857549
7,30847.343926340232
8,30916.84622673458
9,16730.001435969254
10,24728.955855971446
11,4314.374429035813
12,21656.313747046242
13,44305.616088885654
14,19818.043278849625
15,45428.77026113849
16,32633.91281537111
17,15079.503122028542
19,30171.831840042916
20,21341.718201255575
21,43684.83024570855
22,23850.044911619927
23,36450.65308863223
24,21038.218210955434
25,17070.290046838654
26,29828.40323574975
27,20626.742637090098
28,11434.99681506455
29,18743.832030411744
30,35939.37575910693
31,29272.2812046046
32,48242.027817043534
33,41738.31477694562
34,14221.652070775757
35,9358.243087297773
36,41451.54199425811
37,44658.30140307687
38,10223.70119074452
39,16889.09067908855
40,38572.542815542605
41,52705.55800605914
42,67970.95301053784
43,59669.614324373426
44,20260.80126674664
