fishnetid,CO2
0,10051.400377595568
1,8473.917954385657
2,19044.90769545895
3,8942.145330351022
4,5922.286619463851
5,10911.713249297305
6,17905.7044664004
7,12048.484779031305
8,11230.715441108247
9,6023.832927831206
10,9980.848328074691
11,2026.8355020938175
12,6969.408190203537
13,14907.457148080694
14,5774.278827330069
15,14940.611115067324
16,10917.666595945282
17,6984.505706665421
19,10916.638017982616
20,7094.650231371915
21,14699.396044818059
22,8007.75399895297
23,13164.625341852743
24,7992.238158119899
25,6857.642188700128
26,9503.225579792761
27,7065.481899429526
28,3681.1991542627306
29,6151.802714635477
30,11390.348809865756
31,9267.549674155223
32,19491.109143642167
33,18117.016527313088
34,3957.0582812663206
35,2899.2920024294267
36,17455.735099231686
37,17093.056252712326
38,3395.366692203695
39,6324.968967217472
40,13643.496932031529
41,21457.826913262066
42,26106.630539797585
43,24957.70312372649
44,6217.305044730592
