fishnetid,CO2
0,1959.4416517115708
1,2555.061714195676
2,20486.077022382582
3,19931.566929405668
4,21714.131161525453
5,44549.812858515994
6,31731.347711464357
7,11080.614394875789
8,9814.199647178139
9,7693.635169380849
10,26534.417607629402
11,13000.303956350352
12,30429.052705682283
13,18631.90213346311
14,24796.714866048664
15,42700.79349204504
16,19557.39082028492
17,32236.030478750858
18,35895.65951752465
19,6631.68711177715
20,25447.40465894718
21,20724.842410779886
22,23811.41452380057
23,31157.149797344275
24,10700.50498889717
25,9553.379044041969
26,30804.081677612023
27,31628.4918056081
28,23731.570027734222
29,14820.686029554523
30,24226.136772911483
31,36229.31284645026
32,13034.379573503371
33,2415.7983693915744
34,32461.297966265676
35,37460.676050023256
36,61344.24585813169
37,66155.4044347726
38,15823.382645778327
39,51233.67788774125
40,22887.21965989207
41,28556.48336344075
42,12549.922742908913
43,26629.995543044646
44,18304.173779545392
45,32415.393452756583
46,27517.979025475008
47,27319.57868851229
48,10893.629728738662
49,47069.935631465196
50,50187.526364767844
51,14778.850578824871
52,28402.622452778025
53,26818.995039451278
54,12283.40993189001
55,54590.35576939988
56,22009.613997088152
57,50667.68747842525
58,30342.68694015009
59,17840.291231782598
60,34877.79607340429
61,26510.78651054197
62,15791.14591508938
63,10394.946959178931
64,48004.57109404947
65,21771.171807293013
66,20195.54544375339
67,37088.058821455386
68,21812.46134454753
69,54767.70835084425
70,31038.07992887209
71,65286.83490756473
72,45483.91200437052
73,35020.65503750835
74,17477.825762994686
75,34346.66768215907
76,39425.496449714185
77,27717.7767270767
78,28037.824163218505
79,19725.037684099687
80,20194.56553413177
81,33884.45960291543
82,17148.282863014
83,28719.469121131795
84,34421.309333093435
85,84644.27115654957
86,15647.833329965311
87,26694.377024343255
88,28871.109911517164
89,29970.717237475565
90,35696.46901472291
91,93386.23240631321
92,6479.548394988403
93,5067.910300338659
94,23947.67696425664
95,54592.72596818692
96,24630.024898355678
97,31952.81255097442
98,15005.093543122888
99,12160.711481664901
100,19794.868576137433
101,20522.266529282886
102,24214.145126347186
103,34447.12887582167
104,50440.29521278504
105,70316.39550798072
106,46979.72152549778
107,42008.21060754195
108,33580.54154976192
109,8720.888229571137
110,19900.76424443324
111,28047.879005062332
112,56445.94672780596
113,58297.32079126097
114,30303.405698174527
115,33515.4516181514
116,42628.045759558314
117,27173.427179738035
118,16937.45736923809
119,4326.21834997598
120,6975.08941029613
121,16864.709343560473
122,13315.0466729921
123,13840.458546425407
124,11840.144481681018
125,13447.443238415759
126,16967.508526244223
127,12128.190054721072
