fishnetid,CO2
0,1727.4252779550266
1,7549.3865615545255
2,23274.316849588376
3,4228.9235883033925
4,5315.423171684809
5,2831.61854308058
6,2167.6472999943912
7,527.8780386656445
9,11918.158998134477
10,12762.0181700933
11,35596.76810828219
12,31828.049406927275
13,22653.21550683525
14,18785.34259063135
15,1715.3420488708668
16,3138.4465247582984
18,402.8994101847628
19,9016.521743201023
20,8615.048568626846
21,7984.992746753778
22,13570.716211120674
23,12043.566419040382
24,24601.11525921455
25,14039.125465604984
26,35242.44824546686
27,20299.376170074505
28,9051.402642648958
29,2467.5463149819684
30,2704.609902013409
31,13397.629630294894
32,36136.44605976343
33,27695.137578468722
34,2171.6634730660576
35,5550.264342308121
36,46641.77827877831
37,10366.280884578133
38,3232.5180261434007
39,878.6296319870861
40,18649.900291264363
41,39721.218581291825
42,13252.65002298696
43,17683.50524489738
44,3346.854983330408
45,33055.84356919071
46,7766.3772110189775
47,4490.701224762883
48,1242.7665158763896
49,28812.610263389055
50,9152.951523910868
51,17213.21849499633
52,19090.974666385475
53,8973.353500215197
54,34506.33424803709
55,18155.238986171957
56,44326.32665366712
57,4330.483024298235
58,4057.8712979083857
59,8873.029170390948
60,7483.604763717671
61,8860.221624779146
62,2753.13976671404
63,6072.6206489781725
64,13972.798952615107
65,16153.503872365807
66,8283.8377068801
67,6561.854626558278
68,9506.3515326065
69,24117.625545250623
70,20431.639693649937
71,17717.36142287539
72,18673.634440312293
73,1083.3923023424907
74,11467.989784114965
75,11672.424552389055
76,16337.941985519803
77,8213.3765666438
78,6553.463115848332
79,4410.544381115004
80,4670.805951778698
81,7452.618130213088
82,56522.53424944487
83,8539.026583526755
84,4296.2221447451975
85,2833.2013041442437
86,14191.944030353807
87,9916.827426489035
88,10774.561655420837
89,8293.6222048573
90,15616.279142584473
91,20364.38079862394
92,12426.156982349135
93,12011.383849049673
94,18759.97547392665
95,13548.785972787118
96,8875.545880319898
97,7769.151428687506
98,47411.129767061124
99,89906.27266448489
100,39832.39779818849
101,6566.800954468652
102,1519.469650654583
103,25369.587304174078
104,39731.72963260116
105,9915.273521046867
106,5627.866115255558
107,26225.10118341043
108,19144.83397935561
109,12906.868737031127
110,15689.630161198993
111,11296.542119489028
112,72840.6113278622
113,4435.371270887516
114,13694.651015810448
115,10116.900526364972
116,7629.840941159477
117,9997.955546943438
118,5374.7311673246095
119,7259.813391089065
120,12625.47283251439
121,7439.43119173771
122,11674.588869259425
123,5873.664144248615
124,15208.450868526417
125,19056.16591750423
126,7542.410987544815
127,7548.55178313378
128,15138.815052516207
129,2493.0712217457635
130,9353.21464937127
131,10128.416845172149
132,1992.8990565791676
133,2757.5844215653924
134,13409.347561850664
135,8719.445079779172
