fishnetid,CO2
0,1619.3601882999847
1,2262.7606850284365
2,15739.750925005606
3,15152.262681164837
4,17697.090297352483
5,35180.772509273476
6,25151.066577967747
7,9001.952673350419
8,8201.419146762893
9,6270.4348133623125
10,21242.17393507386
11,10969.795079145297
12,24659.878376168126
13,14627.875454830313
14,19834.080338853582
15,34162.80948160281
16,14919.269614122508
17,25653.898744360886
18,29506.27651787732
19,5640.093218534934
20,20342.499598108992
21,16791.785395182793
22,18935.24475860056
23,24638.417803718137
24,8570.238858700593
25,7502.837769845446
26,24174.62015895235
27,25000.787893246918
28,19187.51205047109
29,11875.636010267432
30,19255.683277029428
31,28842.19278999484
32,10088.86925799804
33,1874.1101310606443
34,25644.47310707276
35,29841.76470482395
36,47778.361187398325
37,51432.14570840031
38,13049.671078082998
39,40387.66472884686
40,18750.09503007756
41,22954.46756844557
42,10131.300075690115
43,21223.647834008134
44,14728.617540841542
45,25820.236727878626
46,21657.6398596919
47,21419.377321644875
48,8405.304298589112
49,36819.19444656322
50,40010.500310888776
51,11327.338138735984
52,21982.820801538503
53,21045.801289442345
54,9597.605350871749
55,42051.28544218957
56,17321.493147838948
57,39830.1909050467
58,22478.796848959624
59,13792.450504353028
60,27176.766475267894
61,20543.217499976723
62,12177.449227862635
63,8099.185346686791
64,37321.348490584314
65,17203.173905572083
66,16172.974352439396
67,28871.261264726676
68,17540.690590963095
69,43879.45193841245
70,24360.38142352849
71,51064.10645104516
72,34696.36028603011
73,26910.444433944773
74,13385.078374968969
75,26887.289470850825
76,30991.74014455459
77,21342.062904819493
78,21688.803739630006
79,15221.383514935247
80,15413.331837172906
81,26618.811817560603
82,13447.515376373347
83,22174.792348099218
84,27182.788660931335
85,66388.32892213285
86,12351.171063413023
87,21048.875373840634
88,22566.236494360666
89,23748.236012574893
90,27815.45302583274
91,70754.88426209798
92,4949.100772125235
93,4120.104892404467
94,18535.320616564568
95,41712.95575966278
96,18964.50022456898
97,24432.576004429993
98,11800.61597891535
99,9567.309737040101
100,15069.12823747274
101,16423.000834266055
102,18727.6234687349
103,26458.367165041913
104,38952.54794110792
105,54973.32123647329
106,37195.70969971382
107,32641.308124522868
108,25731.024260542297
109,6701.474230773905
110,15331.7750733261
111,20924.921992959906
112,43008.473025930165
113,45515.057485738915
114,23549.43861932852
115,26182.77290979629
116,33939.30445745807
117,22070.137163367
118,13514.699237635314
119,3205.4272757962262
120,5353.467744220889
121,13106.127461857057
122,10115.519865486865
123,10630.979488892313
124,9114.515602428815
125,10433.312055012831
126,14476.00731077758
127,10464.590410385534
