fishnetid,CO2
0,3035.95774966494
2,800.456165463425
3,14908.17889270199
4,17793.33189764796
5,9758.672525151513
6,14767.683319228083
7,7841.820315854759
8,17073.474315447045
9,14109.679550298755
10,4243.712746080859
11,1540.8466576913943
12,12963.931354798278
13,23404.853408113533
14,9701.004272522365
15,25270.141339034206
16,6260.765959560713
17,5696.046194151997
18,6917.061162203779
20,1186.6881455681016
21,7888.260519875255
22,7182.9642673548315
23,1173.1825689828274
24,18530.912176701182
25,4449.861996026675
26,9908.627705567342
27,12915.76865706222
28,12662.51803022924
29,9413.336344641644
30,4344.625451946807
31,2455.8617180317856
32,7937.985193399659
33,4949.263995154956
34,5023.094777483432
35,6439.162757415302
36,17167.239101085397
37,8528.805771879512
38,1944.8478500391857
39,15937.872951634537
40,9491.216740797572
41,6060.916817251792
42,11901.02850948051
43,6375.251241306256
44,2189.7654830087185
45,5388.191161910162
46,4698.143136548633
47,5831.213739791201
48,4357.262279330631
49,8535.29707958088
50,5419.593396190737
51,18162.95216307819
52,10747.712832796855
53,6596.221008007416
54,11319.573970403402
55,13605.50216208681
56,7092.247007783941
57,18277.084466090106
58,4652.648548294699
59,10969.074803253414
60,13895.341910766818
61,19489.587390136927
62,8286.34925062078
63,12457.846253738962
64,10860.115436019789
65,12357.197949654097
66,10344.773522831694
67,5371.5904184987685
68,9810.883332227
69,3148.1378155899292
70,22210.12225772916
71,19288.068898625297
72,12656.341882612023
73,6957.62531875359
74,6971.85806324975
75,1003.3407165454175
76,5536.473851687793
77,341.7085098158768
78,14674.867996281015
79,13323.751454266157
80,14682.963200883556
81,11897.262410120355
82,4166.495255350018
83,11315.856650362231
84,13515.563906232805
85,8469.274628808893
86,11325.237122450633
87,18205.028816552058
88,6011.236706678759
89,3274.2691358851994
90,5130.915834076407
91,11278.008347498038
92,5877.259853822065
93,5041.1288738016765
94,4166.624029862919
95,5654.021383711731
96,6640.978139042378
97,6490.639016281885
98,1920.9006185974604
99,6527.091642035751
100,6219.143691886385
101,7291.180447448909
102,3763.1158983114256
103,3536.7025260877226
104,9252.386351665993
105,5869.891147602423
106,2355.8292430213496
107,6267.846461090456
108,6574.140348070545
109,6666.092369279208
110,7101.647422160998
111,5876.376634621075
112,2552.710314991809
113,1731.0878028959091
114,5862.652298797341
115,4236.312509502141
116,5129.129536794053
117,4442.34242311706
118,9429.21327994592
119,3646.091948673046
120,5834.242900644046
121,14202.565369728964
122,9436.967639507146
123,4043.840278673265
124,14552.121146996114
125,17814.051342007686
126,21313.341129137283
127,5546.7566425037985
128,11080.943968412706
129,5608.032478263989
130,4337.7882095489385
131,3177.2801921258256
132,6041.124370631535
133,5389.911101963459
134,1214.778412612566
135,3725.6276498960447
136,6673.193802992718
137,5367.314274230323
138,6903.765018469494
139,7659.805787309308
140,4915.059526148236
141,5766.928915030551
142,5364.333574655914
143,4771.534202427258
144,6694.110853638889
145,6617.870442455016
146,4058.140126507895
147,3867.5313290081126
148,2498.9548231952294
149,5384.764316092006
150,1887.7148081539367
151,4543.110521304997
152,5643.123456547286
153,1753.8976972350615
154,5656.5467145568455
155,5835.819037506765
156,3240.096538459394
157,5405.868279564851
158,10114.12642531897
159,4566.740440184626
161,13020.14765077259
162,6196.937823851226
163,4671.8569604364275
164,8294.91680378501
165,7345.421131685805
166,9562.287392883014
167,6909.515156816324
168,11954.002763619466
169,16672.612593685662
170,9859.118787769245
171,8041.916864783677
172,4772.99527552156
173,6437.00836392306
174,11031.19669755221
175,5387.954192723027
176,6341.2732872162915
177,9648.297178613038
178,3558.427472117403
179,10808.40947816079
180,8874.458746463479
181,12223.462091007445
182,10247.060919200645
183,3717.3388222950352
184,4600.177710814536
185,16871.406918317225
186,18112.298088019943
187,13218.516394213066
188,17838.642157138933
189,11475.524804956145
190,9102.571475674444
191,2058.3432715043136
192,12156.699534635882
193,13287.308197011906
194,7558.154777278486
195,8862.560421179107
196,14042.315808440379
197,9936.20752026811
198,7782.682236037981
199,3857.340044976137
200,11538.836415103686
201,12577.86702691413
202,17003.68729959393
203,15339.277167303595
204,11839.915073376154
205,6830.097398335782
206,12903.844664511607
207,12240.824031147557
208,10883.908796031501
209,15902.003850425728
210,10371.223727652552
211,8032.6163460555945
212,8859.720807308846
213,2056.0205822017724
214,1570.8259332776126
