fishnetid,CO2
0,18520.464180174684
1,13131.879972420104
2,29745.853492729286
3,14782.033434544775
4,9471.685863528695
5,20732.040838507917
6,29329.368089777377
7,19532.125530917296
8,18847.95025840741
9,9937.562840633673
10,15988.439347180685
11,3148.3056848981823
12,12885.202036075107
13,26760.30355333652
14,11893.579274707305
15,27776.818530479282
16,19546.644441454704
17,10617.403671517413
19,18582.831028755067
20,13118.843371686648
21,26750.298024460993
22,14397.30503712447
23,22287.32051823883
24,13246.49234800314
25,10822.230623830596
26,17600.517347090696
27,12725.423594833832
28,6946.907610825266
29,11139.339980329809
30,21636.80604799038
31,17164.359313557914
32,31227.66425617253
33,28494.458043480314
34,8181.827464203636
35,5828.47777104252
36,27345.396798991103
37,28174.432196956375
38,6212.721642330058
39,10616.132379869547
40,23023.437129945185
41,34050.45028796914
42,42555.60565946706
43,39778.527347371775
44,11323.395361094554
