fishnetid,CO2
0,8007.538615360003
1,19260.970697972432
2,17025.586193225645
3,30491.094372381107
4,46564.742057962845
5,53472.10835783565
6,34657.57432574197
7,23626.697796382203
8,11727.685799997082
9,28949.20807405156
10,29457.77918275663
11,22367.723319578236
12,12079.86679737203
13,25355.694379919623
14,29022.456384707362
15,54508.23458479893
16,20378.640965742332
17,32302.877754212368
18,63513.57400345505
19,33181.911232858605
20,37413.512844806384
21,26229.58195301337
22,29051.19852932635
23,31248.464996011553
24,51709.73903239495
25,8475.002520541098
26,19271.231914772514
27,10012.930183802933
28,15536.95509017177
29,14591.387623376186
30,18070.034729718795
31,5444.288043992582
32,11879.299370342851
33,23304.191041725546
34,88185.54921985482
35,59140.74950449591
36,51852.261051756665
37,38413.661024826026
38,30785.614498600004
39,46927.37482068399
40,19229.630756345447
41,42933.35803357509
42,60522.67646529164
43,91189.90932011632
44,70398.5586737824
45,23895.495036178603
46,42276.46281130677
47,31209.903552913558
48,22029.29712584928
49,23001.504962028
50,15651.464968859489
51,24711.085292053085
52,21851.06550467534
53,65349.581202834874
54,26822.555260300014
55,19365.645736165538
56,33588.44649170015
57,9545.516683351696
58,44694.430818341956
59,39471.464691331195
60,38529.86628910191
61,7691.554792981322
62,20576.035261702953
63,18483.544307949564
64,14636.420936001265
65,18101.663172142496
66,11649.009268405956
67,4024.008727899448
68,7188.546676619376
69,16736.057300120992
70,20965.063407353522
71,4978.757531166871
72,10542.214446890615
73,8664.610829161991
74,6277.536771794421
75,2254.4102374994354
76,15877.281568162365
77,8360.019051750065
78,54180.720151788875
79,20629.28574744527
80,20383.067239401873
81,21557.346510335134
82,27462.151249713934
83,39781.5231036757
84,31187.565910207035
85,16568.249452596094
86,11455.795728944086
87,20098.8097435601
88,18171.644543022132
89,11753.077992734261
90,7933.624343088064
91,33091.110764965684
92,39503.91306079386
93,45352.85557685585
94,37062.44433906077
95,21622.690033390914
97,29370.718464647027
98,35390.12301042269
99,824.526264108886
100,18430.81203713494
101,41187.38727860717
102,9865.570461343106
