fishnetid,CO2
0,1205.771049744263
1,8235.79961493065
2,14231.834975650334
3,3869.8694645414207
4,3062.0847085556416
5,7842.991159092213
6,8435.210804033795
7,11514.330912522772
9,1983.642299902161
10,12670.812865331618
11,14755.234684523046
12,4347.4051474176995
13,3599.722339934165
14,3637.5902931404785
15,2856.6901607260124
16,6584.903297331681
17,10910.60078897066
18,5972.809574720516
19,10386.760539871848
20,9151.682718436648
21,11301.396114920111
22,9148.865036335645
23,9447.310124349475
24,14573.800038547712
25,7730.825318188872
26,4792.107182735909
27,6850.7029753253555
28,10685.206121862784
29,19380.111359862218
30,11389.840655095935
31,16812.99167346846
32,18242.875431152526
33,10230.142058281892
34,10945.090093329076
35,11510.914870027784
36,7963.923006393433
37,14833.094447164645
38,8328.957789910603
39,11182.539299395392
40,10527.58306335993
41,15675.598055283781
42,11604.624428014082
43,6183.431345215855
45,10406.916310004728
46,10696.064660742959
47,8349.785015468093
48,15532.542293158265
49,7745.893965827023
50,9474.727865081442
51,9320.026980695244
52,5967.2652464749335
53,10785.852257775017
54,4609.731877559982
55,4936.646490321951
56,12910.741430793409
57,6111.7138273021255
58,8783.974299679918
59,7273.881728820536
60,12033.648536384711
61,12107.745511815017
62,2022.7846533802506
63,5774.1991204911465
64,9757.138168692623
65,6495.067319430909
66,6619.219156709735
67,1434.0765842839999
68,10590.675122936973
69,22391.283189111033
70,4496.146729325489
71,3433.8223709278277
72,3078.982303570388
73,5652.628686760338
74,16513.80992682951
75,8756.479679752112
76,6674.304620502081
77,872.9350005159317
78,535.0106560564806
79,3863.6124482961195
80,14479.059057548284
81,6688.643764175826
82,11160.018314950388
83,11630.629498913535
84,11782.041160142586
85,6855.029169670475
86,1494.9501763842386
87,679.0199508430543
88,12057.066383644029
89,3959.0856359832846
91,14201.906704783314
92,13012.83508600885
93,10678.119501789468
94,8091.970505549556
95,3546.0031555075607
96,2276.1884457850574
99,1023.7365227388995
100,3965.0455641544922
101,7366.054203008657
102,3216.9078683264697
