fishnetid,CO2
0,1084.8852714559819
1,3891.7171041997262
4,1447.8287134144382
5,3310.86031016388
6,2291.7663515782956
7,2907.561535347825
8,7654.300152023187
9,1128.2541445474408
10,3815.5057387406396
11,690.8535294400807
12,988.9753215423267
13,10709.483261266147
14,2502.647882639159
15,9578.845719560737
16,7140.706049078667
17,10705.518923126687
18,10753.36908928569
19,11547.372101099332
20,305.88929975793974
21,2611.3578381118614
22,10844.89179206224
23,5449.248396996886
24,3074.472126070469
25,3188.562300969084
26,5876.1504671895555
27,4260.066340742359
28,3370.483692271061
29,4185.834946340218
31,2094.211023114073
32,3432.1509932356225
33,6362.04408362575
34,5966.842506238535
35,8912.866939426767
36,4819.31447787949
37,4780.429181216103
38,4038.183890096152
39,1883.7182944735557
40,4661.115401485844
41,2609.938063202452
42,9780.221670510438
43,9895.642583225681
44,10686.310106845316
45,9020.604162210175
47,1799.7147726983092
48,1210.0557275212864
49,4071.2201274592435
50,2987.641074931852
51,6695.424969218961
52,7134.693977575237
53,625.7153353727059
