fishnetid,CO2
0,19893.317467505807
1,13895.046154605845
2,31356.575138851775
3,15729.87614105001
4,9940.60789343655
5,22379.825655179742
6,31066.919207834828
7,20700.24433983276
8,20070.873410997658
9,10675.48328606845
10,16895.872471888237
11,3283.0205147622987
12,13774.92374688573
13,28621.24248367869
14,12773.589161168458
15,29587.237893543246
16,20974.845812171177
17,11159.655904281139
19,19757.015323961932
20,14049.34595807668
21,28576.200861008874
22,15365.281876103292
23,23650.34713682989
24,14057.917638912339
25,11440.110440510847
26,18911.288113806866
27,13614.555066572453
28,7447.134417827982
29,11993.91414252058
30,23166.240125603224
31,18485.586882944175
32,33000.10667984133
33,29943.40257174944
34,8847.395565449578
35,6276.91177918813
36,28792.67240937763
37,29971.85654839874
38,6660.096351015485
39,11295.117678493465
40,24594.983592845216
41,35927.6991419571
42,45210.54127040485
43,41796.38018825699
44,12264.193715320356
